a=	+0.000000	b=	+7.000000	n=	+56	h=	+0.125000
x	g(x)	g'(x)	g''(x)
+1.310000	+0.966184	+0.257849	-0.965557
+1.320000	+0.968715	+0.248180	-0.968113
+1.330000	+0.971148	+0.238486	-0.970669
+1.340000	+0.973484	+0.228767	-0.973225
+1.350000	+0.975723	+0.219022	-0.975781
+1.360000	+0.977864	+0.209251	-0.978337
+1.370000	+0.979908	+0.199455	-0.980893
+1.380000	+0.981854	+0.189635	-0.982836
+1.390000	+0.983701	+0.179800	-0.984166
+1.400000	+0.985449	+0.169952	-0.985496
+1.410000	+0.987100	+0.160090	-0.986826
+1.420000	+0.988651	+0.150215	-0.988155
+1.430000	+0.990104	+0.140327	-0.989485
+1.440000	+0.991458	+0.130425	-0.990815
+1.450000	+0.992712	+0.120511	-0.992145
+1.460000	+0.993868	+0.110582	-0.993475
+1.470000	+0.994924	+0.100641	-0.994805
+1.480000	+0.995881	+0.090686	-0.996135
+1.490000	+0.996738	+0.080718	-0.997465
+1.500000	+0.997495	+0.070737	-0.998794
+1.510000	+0.998152	+0.060749	-0.998877
+1.520000	+0.998710	+0.050760	-0.998961
+1.530000	+0.999168	+0.040770	-0.999044
+1.540000	+0.999525	+0.030779	-0.999127
+1.550000	+0.999783	+0.020787	-0.999210
+1.560000	+0.999941	+0.010794	-0.999293
+1.570000	+0.999999	+0.000801	-0.999376
+1.580000	+0.999957	-0.009193	-0.999459
+1.590000	+0.999815	-0.019188	-0.999542
+1.600000	+0.999573	-0.029184	-0.999625
+1.610000	+0.999232	-0.039181	-0.999708
+1.620000	+0.998790	-0.049178	-0.999791
+1.630000	+0.998248	-0.059175	-0.999250
+1.640000	+0.997606	-0.069161	-0.998084
+1.650000	+0.996865	-0.079136	-0.996919
+1.660000	+0.996024	-0.089100	-0.995754
+1.670000	+0.995083	-0.099052	-0.994589
+1.680000	+0.994043	-0.108992	-0.993424
+1.690000	+0.992903	-0.118920	-0.992259
+1.700000	+0.991664	-0.128837	-0.991094
+1.710000	+0.990326	-0.138742	-0.989928
+1.720000	+0.988889	-0.148635	-0.988763
+1.730000	+0.987354	-0.158517	-0.987598
+1.740000	+0.985719	-0.168387	-0.986433
+1.750000	+0.983986	-0.178246	-0.985268
+1.760000	+0.982154	-0.188087	-0.982873
+1.770000	+0.980224	-0.197903	-0.980478
+1.780000	+0.978196	-0.207696	-0.978082
+1.790000	+0.976070	-0.217465	-0.975687
+1.800000	+0.973847	-0.227210	-0.973292
+1.810000	+0.971526	-0.236931	-0.970897
+1.820000	+0.969109	-0.246628	-0.968502
+1.830000	+0.966594	-0.256301	-0.966107
+1.840000	+0.963983	-0.265950	-0.963712
+1.850000	+0.961275	-0.275575	-0.961317
+1.860000	+0.958471	-0.285176	-0.958921
+1.870000	+0.955572	-0.294753	-0.956526
+1.880000	+0.952576	-0.304305	-0.953535
+1.890000	+0.949486	-0.313823	-0.949947
+1.900000	+0.946300	-0.323304	-0.946359
+1.910000	+0.943020	-0.332750	-0.942772
+1.920000	+0.939645	-0.342160	-0.939184
+1.930000	+0.936176	-0.351534	-0.935596
+1.940000	+0.932614	-0.360872	-0.932008
+1.950000	+0.928959	-0.370174	-0.928421
+1.960000	+0.925211	-0.379440	-0.924833
+1.970000	+0.921370	-0.388670	-0.921245
+1.980000	+0.917438	-0.397865	-0.917657
+1.990000	+0.913413	-0.407024	-0.914070
+2.000000	+0.909297	-0.416146	-0.910482
+2.010000	+0.905091	-0.425227	-0.905758
+2.020000	+0.900793	-0.434261	-0.901033
+2.030000	+0.896405	-0.443248	-0.896309
+2.040000	+0.891928	-0.452188	-0.891585
+2.050000	+0.887362	-0.461080	-0.886860
+2.060000	+0.882707	-0.469925	-0.882136
+2.070000	+0.877964	-0.478723	-0.877412
+2.080000	+0.873132	-0.487473	-0.872687
+2.090000	+0.868214	-0.496176	-0.867963
+2.100000	+0.863209	-0.504832	-0.863238
+2.110000	+0.858118	-0.513441	-0.858514
+2.120000	+0.852940	-0.522003	-0.853790
+2.130000	+0.847678	-0.530516	-0.848534
+2.140000	+0.842330	-0.538972	-0.842747
+2.150000	+0.836899	-0.547370	-0.836959
+2.160000	+0.831383	-0.555711	-0.831172
+2.170000	+0.825785	-0.563994	-0.825385
+2.180000	+0.820103	-0.572219	-0.819598
+2.190000	+0.814340	-0.580386	-0.813810
+2.200000	+0.808496	-0.588495	-0.808023
+2.210000	+0.802571	-0.596546	-0.802236
+2.220000	+0.796565	-0.604540	-0.796449
+2.230000	+0.790480	-0.612475	-0.790661
+2.240000	+0.784316	-0.620353	-0.784874
+2.250000	+0.778073	-0.628173	-0.779087
+2.260000	+0.771753	-0.635930	-0.772327
+2.270000	+0.765355	-0.643619	-0.765567
+2.280000	+0.758880	-0.651241	-0.758807
+2.290000	+0.752330	-0.658795	-0.752047
+2.300000	+0.745705	-0.666282	-0.745288
+2.310000	+0.739005	-0.673701	-0.738528
+2.320000	+0.732231	-0.681053	-0.731768
+2.330000	+0.725384	-0.688337	-0.725008
+2.340000	+0.718464	-0.695553	-0.718248
+2.350000	+0.711473	-0.702702	-0.711488
+2.360000	+0.704411	-0.709783	-0.704729
+2.370000	+0.697278	-0.716796	-0.697969
+2.380000	+0.690075	-0.723741	-0.690775
+2.390000	+0.682803	-0.730611	-0.683148
+2.400000	+0.675463	-0.737404	-0.675521
+2.410000	+0.668055	-0.744121	-0.667894
+2.420000	+0.660581	-0.750762	-0.660267
+2.430000	+0.653040	-0.757326	-0.652640
+2.440000	+0.645435	-0.763815	-0.645014
+2.450000	+0.637764	-0.770227	-0.637387
+2.460000	+0.630030	-0.776562	-0.629760
+2.470000	+0.622233	-0.782822	-0.622133
+2.480000	+0.614374	-0.789005	-0.614506
+2.490000	+0.606453	-0.795112	-0.606879
+2.500000	+0.598472	-0.801143	-0.599252
+2.510000	+0.590431	-0.807093	-0.590877
+2.520000	+0.582331	-0.812960	-0.582502
+2.530000	+0.574172	-0.818743	-0.574127
+2.540000	+0.565956	-0.824443	-0.565752
+2.550000	+0.557683	-0.830058	-0.557377
+2.560000	+0.549355	-0.835590	-0.549002
+2.570000	+0.540972	-0.841038	-0.540627
+2.580000	+0.532535	-0.846403	-0.532251
+2.590000	+0.524044	-0.851683	-0.523876
+2.600000	+0.515501	-0.856880	-0.515501
+2.610000	+0.506907	-0.861993	-0.507126
+2.620000	+0.498262	-0.867023	-0.498751
+2.630000	+0.489567	-0.871968	-0.490068
+2.640000	+0.480823	-0.876823	-0.481075
+2.650000	+0.472030	-0.881589	-0.472083
+2.660000	+0.463191	-0.886265	-0.463090
+2.670000	+0.454305	-0.890851	-0.454098
+2.680000	+0.445374	-0.895347	-0.445105
+2.690000	+0.436399	-0.899753	-0.436113
+2.700000	+0.427380	-0.904069	-0.427120
+2.710000	+0.418318	-0.908295	-0.418128
