a=	+0.000000	b=	+7.000000	n=	+14	h=	+0.500000
x	g(x)	g'(x)	g''(x)
+3.320000	-0.177455	-0.984317	+0.177310
+3.330000	-0.187289	-0.982493	+0.187353
+3.340000	-0.197104	-0.980570	+0.197396
+3.350000	-0.206900	-0.978546	+0.207439
+3.360000	-0.216675	-0.976421	+0.217482
+3.370000	-0.226428	-0.974196	+0.227525
+3.380000	-0.236159	-0.971870	+0.237568
+3.390000	-0.245865	-0.969445	+0.247611
+3.400000	-0.255547	-0.966918	+0.257654
+3.410000	-0.265203	-0.964291	+0.267697
+3.420000	-0.274833	-0.961564	+0.277740
+3.430000	-0.284434	-0.958737	+0.287783
+3.440000	-0.294007	-0.955809	+0.297826
+3.450000	-0.303550	-0.952780	+0.307869
+3.460000	-0.313062	-0.949651	+0.317912
+3.470000	-0.322543	-0.946422	+0.327955
+3.480000	-0.331990	-0.943092	+0.337998
+3.490000	-0.341404	-0.939662	+0.348041
+3.500000	-0.350783	-0.936131	+0.358084
+3.510000	-0.360126	-0.932509	+0.366381
+3.520000	-0.369433	-0.928804	+0.374678
+3.530000	-0.378702	-0.925015	+0.382976
+3.540000	-0.387933	-0.921144	+0.391273
+3.550000	-0.397125	-0.917190	+0.399570
+3.560000	-0.406277	-0.913153	+0.407867
+3.570000	-0.415388	-0.909033	+0.416165
+3.580000	-0.424457	-0.904829	+0.424462
+3.590000	-0.433484	-0.900543	+0.432759
+3.600000	-0.442468	-0.896174	+0.441056
+3.610000	-0.451407	-0.891722	+0.449353
+3.620000	-0.460302	-0.887187	+0.457651
+3.630000	-0.469151	-0.882569	+0.465948
+3.640000	-0.477953	-0.877868	+0.474245
+3.650000	-0.486708	-0.873084	+0.482542
+3.660000	-0.495414	-0.868217	+0.490840
+3.670000	-0.504072	-0.863268	+0.499137
+3.680000	-0.512679	-0.858235	+0.507434
+3.690000	-0.521236	-0.853119	+0.515731
+3.700000	-0.529742	-0.847920	+0.524029
+3.710000	-0.538194	-0.842638	+0.532326
+3.720000	-0.546594	-0.837274	+0.540623
+3.730000	-0.554940	-0.831826	+0.548920
+3.740000	-0.563230	-0.826295	+0.557217
+3.750000	-0.571465	-0.820681	+0.565515
+3.760000	-0.579644	-0.814985	+0.573812
+3.770000	-0.587765	-0.809205	+0.582109
+3.780000	-0.595827	-0.803343	+0.590406
+3.790000	-0.603831	-0.797397	+0.598704
+3.800000	-0.611775	-0.791369	+0.607001
+3.810000	-0.619658	-0.785257	+0.615298
+3.820000	-0.627480	-0.779063	+0.623595
+3.830000	-0.635239	-0.772785	+0.631892
+3.840000	-0.642935	-0.766425	+0.640190
+3.850000	-0.650567	-0.759981	+0.648487
+3.860000	-0.658135	-0.753455	+0.656784
+3.870000	-0.665636	-0.746846	+0.665081
+3.880000	-0.673071	-0.740153	+0.673379
+3.890000	-0.680439	-0.733378	+0.681676
+3.900000	-0.687739	-0.726520	+0.689973
+3.910000	-0.694969	-0.719579	+0.698270
+3.920000	-0.702130	-0.712554	+0.706568
+3.930000	-0.709220	-0.705447	+0.714865
+3.940000	-0.716239	-0.698257	+0.723162
+3.950000	-0.723185	-0.690984	+0.731459
+3.960000	-0.730058	-0.683628	+0.739756
+3.970000	-0.736857	-0.676189	+0.748054
+3.980000	-0.743582	-0.668667	+0.756351
+3.990000	-0.750230	-0.661062	+0.764648
+4.000000	-0.756802	-0.653374	+0.772945
+4.010000	-0.763298	-0.645622	+0.777429
+4.020000	-0.769715	-0.637825	+0.781913
+4.030000	-0.776054	-0.629984	+0.786397
+4.040000	-0.782314	-0.622097	+0.790880
+4.050000	-0.788496	-0.614166	+0.795364
+4.060000	-0.794597	-0.606190	+0.799848
+4.070000	-0.800619	-0.598169	+0.804332
+4.080000	-0.806561	-0.590104	+0.808816
+4.090000	-0.812421	-0.581993	+0.813299
+4.100000	-0.818200	-0.573838	+0.817783
+4.110000	-0.823898	-0.565637	+0.822267
+4.120000	-0.829513	-0.557392	+0.826751
+4.130000	-0.835046	-0.549102	+0.831234
+4.140000	-0.840495	-0.540768	+0.835718
+4.150000	-0.845861	-0.532388	+0.840202
+4.160000	-0.851143	-0.523963	+0.844686
+4.170000	-0.856340	-0.515494	+0.849170
+4.180000	-0.861452	-0.506980	+0.853653
+4.190000	-0.866479	-0.498421	+0.858137
+4.200000	-0.871421	-0.489817	+0.862621
+4.210000	-0.876276	-0.481169	+0.867105
+4.220000	-0.881044	-0.472475	+0.871588
+4.230000	-0.885725	-0.463737	+0.876072
+4.240000	-0.890318	-0.454954	+0.880556
+4.250000	-0.894824	-0.446126	+0.885040
+4.260000	-0.899241	-0.437253	+0.889523
+4.270000	-0.903569	-0.428335	+0.894007
+4.280000	-0.907807	-0.419373	+0.898491
+4.290000	-0.911956	-0.410366	+0.902975
+4.300000	-0.916014	-0.401313	+0.907459
+4.310000	-0.919982	-0.392216	+0.911942
+4.320000	-0.923859	-0.383075	+0.916426
+4.330000	-0.927643	-0.373888	+0.920910
+4.340000	-0.931336	-0.364656	+0.925394
+4.350000	-0.934936	-0.355380	+0.929877
+4.360000	-0.938444	-0.346059	+0.934361
+4.370000	-0.941857	-0.336693	+0.938845
+4.380000	-0.945177	-0.327282	+0.943329
+4.390000	-0.948403	-0.317826	+0.947813
+4.400000	-0.951534	-0.308326	+0.952296
+4.410000	-0.954569	-0.298780	+0.956780
+4.420000	-0.957509	-0.289190	+0.961264
+4.430000	-0.960353	-0.279555	+0.965748
+4.440000	-0.963100	-0.269875	+0.970231
+4.450000	-0.965750	-0.260150	+0.974715
+4.460000	-0.968303	-0.250381	+0.979199
+4.470000	-0.970758	-0.240566	+0.983683
+4.480000	-0.973114	-0.230707	+0.988166
+4.490000	-0.975372	-0.220803	+0.992650
+4.500000	-0.977530	-0.210854	+0.997134
+4.510000	-0.979589	-0.200884	+0.996842
+4.520000	-0.981548	-0.190917	+0.996550
+4.530000	-0.983407	-0.180953	+0.996257
+4.540000	-0.985167	-0.170992	+0.995965
+4.550000	-0.986827	-0.161034	+0.995673
+4.560000	-0.988388	-0.151079	+0.995381
+4.570000	-0.989849	-0.141126	+0.995088
+4.580000	-0.991210	-0.131177	+0.994796
+4.590000	-0.992472	-0.121230	+0.994504
+4.600000	-0.993635	-0.111287	+0.994212
+4.610000	-0.994698	-0.101346	+0.993919
+4.620000	-0.995662	-0.091408	+0.993627
+4.630000	-0.996526	-0.081474	+0.993335
+4.640000	-0.997291	-0.071542	+0.993043
+4.650000	-0.997957	-0.061613	+0.992750
+4.660000	-0.998523	-0.051687	+0.992458
+4.670000	-0.998991	-0.041764	+0.992166
+4.680000	-0.999359	-0.031843	+0.991874
+4.690000	-0.999628	-0.021926	+0.991581
+4.700000	-0.999797	-0.012012	+0.991289
+4.710000	-0.999868	-0.002100	+0.990997
+4.720000	-0.999839	+0.007808	+0.990705
+4.730000	-0.999712	+0.017714	+0.990412
+4.740000	-0.999485	+0.027616	+0.990120
+4.750000	-0.999159	+0.037516	+0.989828
+4.760000	-0.998735	+0.047413	+0.989536
+4.770000	-0.998211	+0.057307	+0.989243
+4.780000	-0.997589	+0.067198	+0.988951
+4.790000	-0.996867	+0.077086	+0.988659
+4.800000	-0.996047	+0.086971	+0.988367
+4.810000	-0.995128	+0.096853	+0.988074
+4.820000	-0.994110	+0.106732	+0.987782
+4.830000	-0.992993	+0.116609	+0.987490
+4.840000	-0.991778	+0.126482	+0.987198
+4.850000	-0.990463	+0.136353	+0.986905
+4.860000	-0.989051	+0.146220	+0.986613
+4.870000	-0.987539	+0.156085	+0.986321
+4.880000	-0.985929	+0.165947	+0.986029
+4.890000	-0.984220	+0.175806	+0.985736
+4.900000	-0.982413	+0.185662	+0.985444
+4.910000	-0.980507	+0.195514	+0.985152
+4.920000	-0.978502	+0.205365	+0.984860
+4.930000	-0.976400	+0.215212	+0.984567
+4.940000	-0.974198	+0.225056	+0.984275
+4.950000	-0.971899	+0.234897	+0.983983
+4.960000	-0.969500	+0.244736	+0.983691
+4.970000	-0.967004	+0.254571	+0.983398
+4.980000	-0.964409	+0.264404	+0.983106
+4.990000	-0.961716	+0.274233	+0.982814
+5.000000	-0.958924	+0.284060	+0.982522
+5.010000	-0.956035	+0.293858	+0.977020
+5.020000	-0.953047	+0.303600	+0.971519
+5.030000	-0.949963	+0.313288	+0.966018
+5.040000	-0.946782	+0.322921	+0.960516
+5.050000	-0.943505	+0.332498	+0.955015
+5.060000	-0.940132	+0.342021	+0.949514
+5.070000	-0.936664	+0.351488	+0.944012
+5.080000	-0.933102	+0.360901	+0.938511
+5.090000	-0.929447	+0.370259	+0.933009
+5.100000	-0.925697	+0.379561	+0.927508
+5.110000	-0.921855	+0.388809	+0.922007
+5.120000	-0.917921	+0.398001	+0.916505
+5.130000	-0.913896	+0.407139	+0.911004
+5.140000	-0.909779	+0.416222	+0.905503
+5.150000	-0.905571	+0.425249	+0.900001
+5.160000	-0.901274	+0.434222	+0.894500
+5.170000	-0.896887	+0.443139	+0.888999
+5.180000	-0.892411	+0.452002	+0.883497
+5.190000	-0.887847	+0.460809	+0.877996
+5.200000	-0.883195	+0.469561	+0.872495
+5.210000	-0.878456	+0.478259	+0.866993
+5.220000	-0.873630	+0.486901	+0.861492
+5.230000	-0.868718	+0.495489	+0.855990
+5.240000	-0.863721	+0.504021	+0.850489
+5.250000	-0.858638	+0.512498	+0.844988
+5.260000	-0.853471	+0.520921	+0.839486
+5.270000	-0.848220	+0.529288	+0.833985
+5.280000	-0.842885	+0.537601	+0.828484
+5.290000	-0.837468	+0.545858	+0.822982
+5.300000	-0.831968	+0.554060	+0.817481
+5.310000	-0.826387	+0.562207	+0.811980
+5.320000	-0.820725	+0.570300	+0.806478
+5.330000	-0.814981	+0.578337	+0.800977
+5.340000	-0.809158	+0.586319	+0.795476
+5.350000	-0.803255	+0.594247	+0.789974
+5.360000	-0.797273	+0.602119	+0.784473
+5.370000	-0.791213	+0.609936	+0.778971
+5.380000	-0.785075	+0.617698	+0.773470
+5.390000	-0.778859	+0.625405	+0.767969
+5.400000	-0.772567	+0.633058	+0.762467
+5.410000	-0.766198	+0.640655	+0.756966
+5.420000	-0.759754	+0.648197	+0.751465
+5.430000	-0.753234	+0.655684	+0.745963
+5.440000	-0.746640	+0.663116	+0.740462
+5.450000	-0.739972	+0.670493	+0.734961
+5.460000	-0.733231	+0.677815	+0.729459
+5.470000	-0.726416	+0.685083	+0.723958
+5.480000	-0.719529	+0.692295	+0.718457
+5.490000	-0.712570	+0.699452	+0.712955
+5.500000	-0.705540	+0.706554	+0.707454
+5.510000	-0.698440	+0.713591	+0.699974
+5.520000	-0.691269	+0.720553	+0.692493
+5.530000	-0.684029	+0.727441	+0.685013
+5.540000	-0.676720	+0.734253	+0.677533
+5.550000	-0.669344	+0.740991	+0.670053
+5.560000	-0.661901	+0.747654	+0.662573
+5.570000	-0.654391	+0.754243	+0.655092
+5.580000	-0.646816	+0.760756	+0.647612
+5.590000	-0.639176	+0.767195	+0.640132
+5.600000	-0.631472	+0.773559	+0.632652
+5.610000	-0.623705	+0.779848	+0.625172
+5.620000	-0.615876	+0.786062	+0.617691
+5.630000	-0.607984	+0.792202	+0.610211
+5.640000	-0.600032	+0.798267	+0.602731
+5.650000	-0.592019	+0.804257	+0.595251
+5.660000	-0.583947	+0.810172	+0.587771
+5.670000	-0.575816	+0.816012	+0.580291
+5.680000	-0.567627	+0.821777	+0.572810
+5.690000	-0.559381	+0.827468	+0.565330
+5.700000	-0.551078	+0.833084	+0.557850
+5.710000	-0.542719	+0.838625	+0.550370
+5.720000	-0.534306	+0.844091	+0.542890
+5.730000	-0.525838	+0.849483	+0.535409
+5.740000	-0.517316	+0.854800	+0.527929
+5.750000	-0.508742	+0.860042	+0.520449
+5.760000	-0.500116	+0.865209	+0.512969
+5.770000	-0.491438	+0.870301	+0.505489
