a=	-1.000000	b=	+1.000000	n=	+40	h=	+0.050000
x	g(x)	g'(x)	g''(x)
-1.000000	-0.430795	-0.125181	+0.000000
-0.999000	-0.430921	-0.125181	+0.000000
-0.998000	-0.431046	-0.125181	+0.000000
-0.997000	-0.431171	-0.125181	+0.000000
-0.996000	-0.431296	-0.125181	+0.000000
-0.995000	-0.431421	-0.125181	+0.000000
-0.994000	-0.431547	-0.125181	+0.000000
-0.993000	-0.431672	-0.125181	+0.000000
-0.992000	-0.431797	-0.125181	+0.000000
-0.991000	-0.431922	-0.125181	+0.000000
-0.990000	-0.432047	-0.125181	+0.000000
-0.989000	-0.432172	-0.125181	+0.000000
-0.988000	-0.432298	-0.125181	+0.000000
-0.987000	-0.432423	-0.125181	+0.000000
-0.986000	-0.432548	-0.125181	+0.000000
-0.985000	-0.432673	-0.125181	+0.000000
-0.984000	-0.432798	-0.125181	+0.000000
-0.983000	-0.432924	-0.125181	+0.000000
-0.982000	-0.433049	-0.125181	+0.000000
-0.981000	-0.433174	-0.125181	+0.000000
-0.980000	-0.433299	-0.125181	+0.000000
-0.979000	-0.433424	-0.125181	+0.000000
-0.978000	-0.433549	-0.125181	+0.000000
-0.977000	-0.433675	-0.125181	+0.000000
-0.976000	-0.433800	-0.125181	+0.000000
-0.975000	-0.433925	-0.125181	+0.000000
-0.974000	-0.434050	-0.125181	+0.000000
-0.973000	-0.434175	-0.125181	+0.000000
-0.972000	-0.434301	-0.125181	+0.000000
-0.971000	-0.434426	-0.125181	+0.000000
-0.970000	-0.434551	-0.125181	+0.000000
-0.969000	-0.434676	-0.125181	+0.000000
-0.968000	-0.434801	-0.125181	+0.000000
-0.967000	-0.434926	-0.125181	+0.000000
-0.966000	-0.435052	-0.125181	+0.000000
-0.965000	-0.435177	-0.125181	+0.000000
-0.964000	-0.435302	-0.125181	+0.000000
-0.963000	-0.435427	-0.125181	+0.000000
-0.962000	-0.435552	-0.125181	+0.000000
-0.961000	-0.435678	-0.125181	+0.000000
-0.960000	-0.435803	-0.125181	+0.000000
-0.959000	-0.435928	-0.125181	+0.000000
-0.958000	-0.436053	-0.125181	+0.000000
-0.957000	-0.436178	-0.125181	+0.000000
-0.956000	-0.436303	-0.125181	+0.000000
-0.955000	-0.436429	-0.125181	+0.000000
-0.954000	-0.436554	-0.125181	+0.000000
-0.953000	-0.436679	-0.125181	+0.000000
-0.952000	-0.436804	-0.125181	+0.000000
-0.951000	-0.436929	-0.125181	+0.000000
-0.950000	-0.437055	-0.125181	+0.000000
-0.949000	-0.437721	-0.666269	+0.000000
-0.948000	-0.438387	-0.666269	+0.000000
-0.947000	-0.439053	-0.666269	+0.000000
-0.946000	-0.439720	-0.666269	+0.000000
-0.945000	-0.440386	-0.666269	+0.000000
-0.944000	-0.441052	-0.666269	+0.000000
-0.943000	-0.441718	-0.666269	+0.000000
-0.942000	-0.442385	-0.666269	+0.000000
-0.941000	-0.443051	-0.666269	+0.000000
-0.940000	-0.443717	-0.666269	+0.000000
-0.939000	-0.444384	-0.666269	+0.000000
-0.938000	-0.445050	-0.666269	+0.000000
-0.937000	-0.445716	-0.666269	+0.000000
-0.936000	-0.446382	-0.666269	+0.000000
-0.935000	-0.447049	-0.666269	+0.000000
-0.934000	-0.447715	-0.666269	+0.000000
-0.933000	-0.448381	-0.666269	+0.000000
-0.932000	-0.449047	-0.666269	+0.000000
-0.931000	-0.449714	-0.666269	+0.000000
-0.930000	-0.450380	-0.666269	+0.000000
-0.929000	-0.451046	-0.666269	+0.000000
