a=	+0.999050	b=	+1.000000	n=	+20	r=	+3.500000
x	g(x)	g'(x)	g''(x)
+0.999181	+0.841028	+0.540738	-2.006928
+0.999182	+0.841029	+0.540736	-1.994846
+0.999183	+0.841029	+0.540734	-1.982763
+0.999184	+0.841030	+0.540732	-1.970680
+0.999185	+0.841030	+0.540730	-1.958598
+0.999186	+0.841031	+0.540729	-1.946515
+0.999187	+0.841031	+0.540727	-1.934433
+0.999188	+0.841032	+0.540725	-1.922350
+0.999189	+0.841032	+0.540723	-1.910267
+0.999190	+0.841033	+0.540721	-1.898185
+0.999191	+0.841033	+0.540719	-1.886102
+0.999192	+0.841034	+0.540717	-1.874019
+0.999193	+0.841035	+0.540715	-1.861937
+0.999194	+0.841035	+0.540713	-1.849854
+0.999195	+0.841036	+0.540712	-1.837771
+0.999196	+0.841036	+0.540710	-1.825689
+0.999197	+0.841037	+0.540708	-1.813606
+0.999198	+0.841037	+0.540706	-1.801523
+0.999199	+0.841038	+0.540704	-1.789441
+0.999200	+0.841038	+0.540702	-1.777358
+0.999201	+0.841039	+0.540701	-1.765275
+0.999202	+0.841039	+0.540699	-1.753193
+0.999203	+0.841040	+0.540697	-1.741110
+0.999204	+0.841041	+0.540695	-1.729027
+0.999205	+0.841041	+0.540694	-1.716945
+0.999206	+0.841042	+0.540692	-1.704862
+0.999207	+0.841042	+0.540690	-1.692779
+0.999208	+0.841043	+0.540689	-1.680697
+0.999209	+0.841043	+0.540687	-1.668614
+0.999210	+0.841044	+0.540685	-1.656532
+0.999211	+0.841044	+0.540684	-1.644449
+0.999212	+0.841045	+0.540682	-1.632366
+0.999213	+0.841045	+0.540680	-1.620284
+0.999214	+0.841046	+0.540679	-1.608201
+0.999215	+0.841046	+0.540677	-1.596118
+0.999216	+0.841047	+0.540676	-1.584036
+0.999217	+0.841048	+0.540674	-1.571953
+0.999218	+0.841048	+0.540672	-1.559870
+0.999219	+0.841049	+0.540671	-1.547788
+0.999220	+0.841049	+0.540669	-1.535705
+0.999221	+0.841050	+0.540668	-1.523622
+0.999222	+0.841050	+0.540666	-1.511540
+0.999223	+0.841051	+0.540665	-1.499457
+0.999224	+0.841051	+0.540663	-1.487374
+0.999225	+0.841052	+0.540662	-1.475292
+0.999226	+0.841052	+0.540660	-1.463209
+0.999227	+0.841053	+0.540659	-1.451126
+0.999228	+0.841053	+0.540657	-1.439044
+0.999229	+0.841054	+0.540656	-1.426961
+0.999230	+0.841055	+0.540655	-1.414878
+0.999231	+0.841055	+0.540653	-1.402796
+0.999232	+0.841056	+0.540652	-1.390713
+0.999233	+0.841056	+0.540650	-1.378631
+0.999234	+0.841057	+0.540649	-1.366548
+0.999235	+0.841057	+0.540648	-1.354465
+0.999236	+0.841058	+0.540646	-1.342383
