a=	+0.000000	b=	+7.000000	n=	+28	h=	+0.250000
x	g(x)	g'(x)	g''(x)
+3.320000	-0.177460	-0.984105	+0.177039
+3.330000	-0.187293	-0.982286	+0.186793
+3.340000	-0.197106	-0.980369	+0.196547
+3.350000	-0.206900	-0.978355	+0.206301
+3.360000	-0.216673	-0.976243	+0.216056
+3.370000	-0.226424	-0.974034	+0.225810
+3.380000	-0.236153	-0.971727	+0.235564
+3.390000	-0.245858	-0.969322	+0.245318
+3.400000	-0.255539	-0.966821	+0.255072
+3.410000	-0.265194	-0.964221	+0.264827
+3.420000	-0.274823	-0.961524	+0.274581
+3.430000	-0.284425	-0.958729	+0.284335
+3.440000	-0.293997	-0.955837	+0.294089
+3.450000	-0.303541	-0.952848	+0.303843
+3.460000	-0.313054	-0.949760	+0.313597
+3.470000	-0.322536	-0.946576	+0.323352
+3.480000	-0.331985	-0.943293	+0.333106
+3.490000	-0.341401	-0.939914	+0.342860
+3.500000	-0.350783	-0.936436	+0.352614
+3.510000	-0.360130	-0.932866	+0.361491
+3.520000	-0.369440	-0.929206	+0.370368
+3.530000	-0.378714	-0.925458	+0.379246
+3.540000	-0.387949	-0.921621	+0.388123
+3.550000	-0.397146	-0.917696	+0.397000
+3.560000	-0.406303	-0.913681	+0.405877
+3.570000	-0.415419	-0.909578	+0.414755
+3.580000	-0.424494	-0.905386	+0.423632
+3.590000	-0.433527	-0.901106	+0.432509
+3.600000	-0.442516	-0.896736	+0.441386
+3.610000	-0.451461	-0.892278	+0.450263
+3.620000	-0.460361	-0.887731	+0.459141
+3.630000	-0.469215	-0.883095	+0.468018
+3.640000	-0.478023	-0.878371	+0.476895
+3.650000	-0.486782	-0.873557	+0.485772
+3.660000	-0.495494	-0.868655	+0.494649
+3.670000	-0.504155	-0.863664	+0.503527
+3.680000	-0.512767	-0.858585	+0.512404
+3.690000	-0.521327	-0.853416	+0.521281
+3.700000	-0.529835	-0.848159	+0.530158
+3.710000	-0.538289	-0.842813	+0.539035
+3.720000	-0.546691	-0.837378	+0.547913
+3.730000	-0.555037	-0.831855	+0.556790
+3.740000	-0.563327	-0.826242	+0.565667
+3.750000	-0.571561	-0.820541	+0.574544
+3.760000	-0.579738	-0.814759	+0.581993
+3.770000	-0.587856	-0.808902	+0.589441
+3.780000	-0.595916	-0.802970	+0.596889
+3.790000	-0.603915	-0.796964	+0.604338
+3.800000	-0.611855	-0.790883	+0.611786
+3.810000	-0.619733	-0.784728	+0.619234
+3.820000	-0.627549	-0.778498	+0.626683
+3.830000	-0.635303	-0.772194	+0.634131
+3.840000	-0.642993	-0.765816	+0.641579
+3.850000	-0.650619	-0.759363	+0.649028
+3.860000	-0.658180	-0.752835	+0.656476
+3.870000	-0.665675	-0.746233	+0.663924
+3.880000	-0.673104	-0.739557	+0.671373
+3.890000	-0.680466	-0.732806	+0.678821
+3.900000	-0.687760	-0.725980	+0.686269
+3.910000	-0.694985	-0.719080	+0.693718
+3.920000	-0.702141	-0.712106	+0.701166
+3.930000	-0.709227	-0.705057	+0.708614
+3.940000	-0.716242	-0.697934	+0.716062
+3.950000	-0.723186	-0.690736	+0.723511
+3.960000	-0.730057	-0.683464	+0.730959
+3.970000	-0.736855	-0.676117	+0.738407
+3.980000	-0.743579	-0.668695	+0.745856
+3.990000	-0.750228	-0.661200	+0.753304
+4.000000	-0.756802	-0.653629	+0.760752
+4.010000	-0.763301	-0.645994	+0.766309
+4.020000	-0.769722	-0.638303	+0.771865
+4.030000	-0.776067	-0.630557	+0.777421
+4.040000	-0.782333	-0.622755	+0.782978
+4.050000	-0.788521	-0.614897	+0.788534
+4.060000	-0.794631	-0.606984	+0.794090
+4.070000	-0.800661	-0.599015	+0.799647
+4.080000	-0.806611	-0.590991	+0.805203
+4.090000	-0.812481	-0.582911	+0.810759
+4.100000	-0.818269	-0.574776	+0.816315
+4.110000	-0.823976	-0.566585	+0.821872
+4.120000	-0.829601	-0.558338	+0.827428
+4.130000	-0.835142	-0.550036	+0.832984
+4.140000	-0.840601	-0.541679	+0.838541
+4.150000	-0.845976	-0.533266	+0.844097
+4.160000	-0.851266	-0.524797	+0.849653
+4.170000	-0.856472	-0.516273	+0.855210
+4.180000	-0.861592	-0.507693	+0.860766
+4.190000	-0.866625	-0.499057	+0.866322
+4.200000	-0.871572	-0.490366	+0.871879
+4.210000	-0.876432	-0.481620	+0.877435
+4.220000	-0.881205	-0.472818	+0.882991
+4.230000	-0.885889	-0.463960	+0.888547
+4.240000	-0.890484	-0.455047	+0.894104
+4.250000	-0.894989	-0.446078	+0.899660
+4.260000	-0.899405	-0.437065	+0.902979
+4.270000	-0.903731	-0.428018	+0.906298
+4.280000	-0.907965	-0.418939	+0.909617
+4.290000	-0.912109	-0.409826	+0.912936
+4.300000	-0.916162	-0.400680	+0.916255
+4.310000	-0.920123	-0.391501	+0.919574
+4.320000	-0.923992	-0.382288	+0.922893
+4.330000	-0.927768	-0.373043	+0.926211
+4.340000	-0.931452	-0.363764	+0.929530
+4.350000	-0.935044	-0.354452	+0.932849
+4.360000	-0.938541	-0.345107	+0.936168
+4.370000	-0.941946	-0.335729	+0.939487
+4.380000	-0.945256	-0.326317	+0.942806
+4.390000	-0.948472	-0.316873	+0.946125
+4.400000	-0.951593	-0.307395	+0.949444
+4.410000	-0.954620	-0.297884	+0.952763
+4.420000	-0.957551	-0.288340	+0.956082
+4.430000	-0.960386	-0.278762	+0.959401
+4.440000	-0.963126	-0.269152	+0.962720
+4.450000	-0.965769	-0.259508	+0.966039
+4.460000	-0.968316	-0.249831	+0.969358
+4.470000	-0.970766	-0.240121	+0.972676
+4.480000	-0.973118	-0.230377	+0.975995
+4.490000	-0.975373	-0.220601	+0.979314
+4.500000	-0.977530	-0.210791	+0.982633
+4.510000	-0.979589	-0.200960	+0.983508
+4.520000	-0.981549	-0.191121	+0.984383
+4.530000	-0.983411	-0.181273	+0.985258
+4.540000	-0.985175	-0.171416	+0.986132
+4.550000	-0.986840	-0.161550	+0.987007
+4.560000	-0.988406	-0.151676	+0.987882
+4.570000	-0.989873	-0.141792	+0.988757
+4.580000	-0.991242	-0.131901	+0.989632
+4.590000	-0.992511	-0.122000	+0.990507
+4.600000	-0.993681	-0.112090	+0.991381
+4.610000	-0.994753	-0.102172	+0.992256
+4.620000	-0.995725	-0.092245	+0.993131
+4.630000	-0.996598	-0.082310	+0.994006
+4.640000	-0.997371	-0.072365	+0.994881
+4.650000	-0.998045	-0.062412	+0.995755
+4.660000	-0.998619	-0.052450	+0.996630
+4.670000	-0.999094	-0.042479	+0.997505
+4.680000	-0.999469	-0.032500	+0.998380
+4.690000	-0.999744	-0.022512	+0.999255
+4.700000	-0.999919	-0.012515	+1.000129
+4.710000	-0.999994	-0.002509	+1.001004
+4.720000	-0.999969	+0.007505	+1.001879
+4.730000	-0.999844	+0.017528	+1.002754
+4.740000	-0.999619	+0.027560	+1.003629
+4.750000	-0.999293	+0.037601	+1.004504
+4.760000	-0.998867	+0.047638	+1.002881
+4.770000	-0.998340	+0.057659	+1.001259
+4.780000	-0.997713	+0.067663	+0.999637
+4.790000	-0.996987	+0.077651	+0.998014
+4.800000	-0.996160	+0.087623	+0.996392
+4.810000	-0.995234	+0.097579	+0.994770
+4.820000	-0.994209	+0.107519	+0.993148
+4.830000	-0.993084	+0.117442	+0.991525
+4.840000	-0.991860	+0.127349	+0.989903
+4.850000	-0.990537	+0.137240	+0.988281
+4.860000	-0.989115	+0.147115	+0.986658
+4.870000	-0.987595	+0.156973	+0.985036
+4.880000	-0.985976	+0.166816	+0.983414
+4.890000	-0.984259	+0.176642	+0.981792
+4.900000	-0.982443	+0.186451	+0.980169
+4.910000	-0.980530	+0.196245	+0.978547
+4.920000	-0.978518	+0.206022	+0.976925
+4.930000	-0.976409	+0.215784	+0.975303
+4.940000	-0.974203	+0.225528	+0.973680
+4.950000	-0.971899	+0.235257	+0.972058
+4.960000	-0.969498	+0.244970	+0.970436
+4.970000	-0.966999	+0.254666	+0.968813
+4.980000	-0.964404	+0.264346	+0.967191
+4.990000	-0.961713	+0.274010	+0.965569
+5.000000	-0.958924	+0.283657	+0.963947
+5.010000	-0.956040	+0.293277	+0.959923
+5.020000	-0.953059	+0.302856	+0.955899
+5.030000	-0.949983	+0.312395	+0.951875
+5.040000	-0.946811	+0.321893	+0.947851
+5.050000	-0.943545	+0.331352	+0.943828
+5.060000	-0.940184	+0.340770	+0.939804
+5.070000	-0.936730	+0.350148	+0.935780
+5.080000	-0.933181	+0.359485	+0.931756
+5.090000	-0.929540	+0.368783	+0.927732
+5.100000	-0.925806	+0.378040	+0.923709
+5.110000	-0.921979	+0.387257	+0.919685
+5.120000	-0.918061	+0.396434	+0.915661
+5.130000	-0.914051	+0.405570	+0.911637
+5.140000	-0.909950	+0.414666	+0.907614
+5.150000	-0.905758	+0.423722	+0.903590
+5.160000	-0.901475	+0.432738	+0.899566
+5.170000	-0.897103	+0.441714	+0.895542
+5.180000	-0.892641	+0.450649	+0.891518
+5.190000	-0.888090	+0.459544	+0.887495
+5.200000	-0.883450	+0.468399	+0.883471
+5.210000	-0.878722	+0.477214	+0.879447
+5.220000	-0.873906	+0.485988	+0.875423
+5.230000	-0.869003	+0.494722	+0.871399
+5.240000	-0.864012	+0.503416	+0.867376
+5.250000	-0.858934	+0.512070	+0.863352
+5.260000	-0.853771	+0.520672	+0.857196
+5.270000	-0.848521	+0.529213	+0.851041
+5.280000	-0.843187	+0.537693	+0.844886
+5.290000	-0.837768	+0.546111	+0.838730
+5.300000	-0.832265	+0.554468	+0.832575
+5.310000	-0.826678	+0.562763	+0.826420
+5.320000	-0.821010	+0.570996	+0.820264
+5.330000	-0.815259	+0.579168	+0.814109
+5.340000	-0.809426	+0.587278	+0.807953
+5.350000	-0.803513	+0.595327	+0.801798
+5.360000	-0.797520	+0.603314	+0.795643
+5.370000	-0.791447	+0.611240	+0.789487
+5.380000	-0.785296	+0.619104	+0.783332
+5.390000	-0.779065	+0.626907	+0.777176
+5.400000	-0.772758	+0.634648	+0.771021
+5.410000	-0.766373	+0.642327	+0.764866
+5.420000	-0.759911	+0.649945	+0.758710
+5.430000	-0.753374	+0.657501	+0.752555
+5.440000	-0.746761	+0.664996	+0.746399
+5.450000	-0.740074	+0.672429	+0.740244
+5.460000	-0.733313	+0.679801	+0.734089
+5.470000	-0.726478	+0.687111	+0.727933
+5.480000	-0.719571	+0.694359	+0.721778
+5.490000	-0.712591	+0.701546	+0.715622
+5.500000	-0.705540	+0.708672	+0.709467
+5.510000	-0.698418	+0.715727	+0.701489
+5.520000	-0.691226	+0.722702	+0.693511
+5.530000	-0.683964	+0.729597	+0.685533
+5.540000	-0.676634	+0.736412	+0.677555
+5.550000	-0.669237	+0.743148	+0.669578
+5.560000	-0.661772	+0.749804	+0.661600
+5.570000	-0.654241	+0.756380	+0.653622
+5.580000	-0.646644	+0.762876	+0.645644
+5.590000	-0.638983	+0.769293	+0.637666
+5.600000	-0.631259	+0.775630	+0.629688
+5.610000	-0.623471	+0.781887	+0.621710
+5.620000	-0.615621	+0.788064	+0.613732
+5.630000	-0.607710	+0.794161	+0.605754
+5.640000	-0.599738	+0.800179	+0.597777
+5.650000	-0.591707	+0.806117	+0.589799
+5.660000	-0.583616	+0.811975	+0.581821
+5.670000	-0.575468	+0.817753	+0.573843
+5.680000	-0.567261	+0.823452	+0.565865
+5.690000	-0.558999	+0.829071	+0.557887
+5.700000	-0.550680	+0.834610	+0.549909
+5.710000	-0.542307	+0.840069	+0.541931
+5.720000	-0.533879	+0.845448	+0.533953
+5.730000	-0.525398	+0.850748	+0.525975
+5.740000	-0.516865	+0.855968	+0.517998
+5.750000	-0.508279	+0.861108	+0.510020
+5.760000	-0.499643	+0.866163	+0.500990
+5.770000	-0.490956	+0.871128	+0.491960
+5.780000	-0.482220	+0.876002	+0.482931
