a=	-1.000000	b=	+1.000000	n=	+80	h=	+0.025000
x	g(x)	g'(x)	g''(x)
-1.000000	-0.572502	-2.401991	+0.000000
-0.999000	-0.574904	-2.401991	+0.000000
-0.998000	-0.577306	-2.401991	+0.000000
-0.997000	-0.579708	-2.401991	+0.000000
-0.996000	-0.582110	-2.401991	+0.000000
-0.995000	-0.584512	-2.401991	+0.000000
-0.994000	-0.586914	-2.401991	+0.000000
-0.993000	-0.589316	-2.401991	+0.000000
-0.992000	-0.591718	-2.401991	+0.000000
-0.991000	-0.594120	-2.401991	+0.000000
-0.990000	-0.596522	-2.401991	+0.000000
-0.989000	-0.598924	-2.401991	+0.000000
-0.988000	-0.601326	-2.401991	+0.000000
-0.987000	-0.603728	-2.401991	+0.000000
-0.986000	-0.606130	-2.401991	+0.000000
-0.985000	-0.608532	-2.401991	+0.000000
-0.984000	-0.610934	-2.401991	+0.000000
-0.983000	-0.613336	-2.401991	+0.000000
-0.982000	-0.615738	-2.401991	+0.000000
-0.981000	-0.618140	-2.401991	+0.000000
-0.980000	-0.620542	-2.401991	+0.000000
-0.979000	-0.622944	-2.401991	+0.000000
-0.978000	-0.625346	-2.401991	+0.000000
-0.977000	-0.627748	-2.401991	+0.000000
-0.976000	-0.630150	-2.401991	+0.000000
-0.975000	-0.632552	-2.401991	+0.000000
-0.974000	-0.628830	+3.722461	+0.000000
-0.973000	-0.625107	+3.722461	+0.000000
-0.972000	-0.621385	+3.722461	+0.000000
-0.971000	-0.617662	+3.722461	+0.000000
-0.970000	-0.613940	+3.722461	+0.000000
-0.969000	-0.610217	+3.722461	+0.000000
-0.968000	-0.606495	+3.722461	+0.000000
-0.967000	-0.602772	+3.722461	+0.000000
-0.966000	-0.599050	+3.722461	+0.000000
-0.965000	-0.595327	+3.722461	+0.000000
-0.964000	-0.591605	+3.722461	+0.000000
-0.963000	-0.587883	+3.722461	+0.000000
-0.962000	-0.584160	+3.722461	+0.000000
-0.961000	-0.580438	+3.722461	+0.000000
-0.960000	-0.576715	+3.722461	+0.000000
-0.959000	-0.572993	+3.722461	+0.000000
-0.958000	-0.569270	+3.722461	+0.000000
-0.957000	-0.565548	+3.722461	+0.000000
-0.956000	-0.561825	+3.722461	+0.000000
-0.955000	-0.558103	+3.722461	+0.000000
-0.954000	-0.554380	+3.722461	+0.000000
-0.953000	-0.550658	+3.722461	+0.000000
-0.952000	-0.546935	+3.722461	+0.000000
-0.951000	-0.543213	+3.722461	+0.000000
-0.950000	-0.539491	+3.722461	+0.000000
-0.949000	-0.542482	-2.991177	+0.000000
-0.948000	-0.545473	-2.991177	+0.000000
-0.947000	-0.548464	-2.991177	+0.000000
-0.946000	-0.551455	-2.991177	+0.000000
-0.945000	-0.554446	-2.991177	+0.000000
-0.944000	-0.557438	-2.991177	+0.000000
-0.943000	-0.560429	-2.991177	+0.000000
-0.942000	-0.563420	-2.991177	+0.000000
-0.941000	-0.566411	-2.991177	+0.000000
-0.940000	-0.569402	-2.991177	+0.000000
-0.939000	-0.572393	-2.991177	+0.000000
-0.938000	-0.575385	-2.991177	+0.000000
-0.937000	-0.578376	-2.991177	+0.000000
-0.936000	-0.581367	-2.991177	+0.000000
-0.935000	-0.584358	-2.991177	+0.000000
-0.934000	-0.587349	-2.991177	+0.000000
-0.933000	-0.590341	-2.991177	+0.000000
-0.932000	-0.593332	-2.991177	+0.000000
-0.931000	-0.596323	-2.991177	+0.000000
-0.930000	-0.599314	-2.991177	+0.000000
-0.929000	-0.602305	-2.991177	+0.000000
-0.928000	-0.605296	-2.991177	+0.000000
-0.927000	-0.608288	-2.991177	+0.000000
-0.926000	-0.611279	-2.991177	+0.000000
-0.925000	-0.614270	-2.991177	+0.000000
-0.924000	-0.613112	+1.157823	+0.000000
-0.923000	-0.611954	+1.157823	+0.000000
-0.922000	-0.610796	+1.157823	+0.000000
-0.921000	-0.609639	+1.157823	+0.000000
-0.920000	-0.608481	+1.157823	+0.000000
-0.919000	-0.607323	+1.157823	+0.000000
-0.918000	-0.606165	+1.157823	+0.000000
-0.917000	-0.605007	+1.157823	+0.000000
-0.916000	-0.603850	+1.157823	+0.000000
-0.915000	-0.602692	+1.157823	+0.000000
-0.914000	-0.601534	+1.157823	+0.000000
-0.913000	-0.600376	+1.157823	+0.000000
-0.912000	-0.599218	+1.157823	+0.000000
-0.911000	-0.598060	+1.157823	+0.000000
-0.910000	-0.596903	+1.157823	+0.000000
-0.909000	-0.595745	+1.157823	+0.000000
-0.908000	-0.594587	+1.157823	+0.000000
-0.907000	-0.593429	+1.157823	+0.000000
-0.906000	-0.592271	+1.157823	+0.000000
-0.905000	-0.591114	+1.157823	+0.000000
-0.904000	-0.589956	+1.157823	+0.000000
-0.903000	-0.588798	+1.157823	+0.000000
-0.902000	-0.587640	+1.157823	+0.000000
-0.901000	-0.586482	+1.157823	+0.000000
-0.900000	-0.585324	+1.157823	+0.000000
-0.899000	-0.584732	+0.592220	+0.000000
-0.898000	-0.584140	+0.592220	+0.000000
-0.897000	-0.583548	+0.592220	+0.000000
-0.896000	-0.582956	+0.592220	+0.000000
-0.895000	-0.582363	+0.592220	+0.000000
-0.894000	-0.581771	+0.592220	+0.000000
-0.893000	-0.581179	+0.592220	+0.000000
-0.892000	-0.580587	+0.592220	+0.000000
-0.891000	-0.579994	+0.592220	+0.000000
-0.890000	-0.579402	+0.592220	+0.000000
-0.889000	-0.578810	+0.592220	+0.000000
-0.888000	-0.578218	+0.592220	+0.000000
-0.887000	-0.577626	+0.592220	+0.000000
-0.886000	-0.577033	+0.592220	+0.000000
-0.885000	-0.576441	+0.592220	+0.000000
-0.884000	-0.575849	+0.592220	+0.000000
-0.883000	-0.575257	+0.592220	+0.000000
-0.882000	-0.574664	+0.592220	+0.000000
-0.881000	-0.574072	+0.592220	+0.000000
-0.880000	-0.573480	+0.592220	+0.000000
-0.879000	-0.572888	+0.592220	+0.000000
-0.878000	-0.572296	+0.592220	+0.000000
-0.877000	-0.571703	+0.592220	+0.000000
-0.876000	-0.571111	+0.592220	+0.000000
-0.875000	-0.570519	+0.592220	+0.000000
-0.874000	-0.570484	+0.034864	+0.000000
-0.873000	-0.570449	+0.034864	+0.000000
-0.872000	-0.570414	+0.034864	+0.000000
-0.871000	-0.570379	+0.034864	+0.000000
-0.870000	-0.570345	+0.034864	+0.000000
-0.869000	-0.570310	+0.034864	+0.000000
-0.868000	-0.570275	+0.034864	+0.000000
-0.867000	-0.570240	+0.034864	+0.000000
-0.866000	-0.570205	+0.034864	+0.000000
-0.865000	-0.570170	+0.034864	+0.000000
-0.864000	-0.570135	+0.034864	+0.000000
-0.863000	-0.570101	+0.034864	+0.000000
-0.862000	-0.570066	+0.034864	+0.000000
-0.861000	-0.570031	+0.034864	+0.000000
-0.860000	-0.569996	+0.034864	+0.000000
-0.859000	-0.569961	+0.034864	+0.000000
-0.858000	-0.569926	+0.034864	+0.000000
-0.857000	-0.569891	+0.034864	+0.000000
-0.856000	-0.569856	+0.034864	+0.000000
-0.855000	-0.569822	+0.034864	+0.000000
-0.854000	-0.569787	+0.034864	+0.000000
-0.853000	-0.569752	+0.034864	+0.000000
-0.852000	-0.569717	+0.034864	+0.000000
-0.851000	-0.569682	+0.034864	+0.000000
-0.850000	-0.569647	+0.034864	+0.000000
