a=	-1.000000	b=	+1.000000	n=	+40	h=	+0.050000
x	g(x)	g'(x)	g''(x)
-1.000000	-0.372943	-0.302978	+0.000000
-0.999000	-0.373246	-0.302978	+0.000000
-0.998000	-0.373549	-0.302978	+0.000000
-0.997000	-0.373852	-0.302978	+0.000000
-0.996000	-0.374155	-0.302978	+0.000000
-0.995000	-0.374458	-0.302978	+0.000000
-0.994000	-0.374761	-0.302978	+0.000000
-0.993000	-0.375064	-0.302978	+0.000000
-0.992000	-0.375367	-0.302978	+0.000000
-0.991000	-0.375670	-0.302978	+0.000000
-0.990000	-0.375973	-0.302978	+0.000000
-0.989000	-0.376276	-0.302978	+0.000000
-0.988000	-0.376579	-0.302978	+0.000000
-0.987000	-0.376882	-0.302978	+0.000000
-0.986000	-0.377185	-0.302978	+0.000000
-0.985000	-0.377488	-0.302978	+0.000000
-0.984000	-0.377791	-0.302978	+0.000000
-0.983000	-0.378094	-0.302978	+0.000000
-0.982000	-0.378397	-0.302978	+0.000000
-0.981000	-0.378700	-0.302978	+0.000000
-0.980000	-0.379003	-0.302978	+0.000000
-0.979000	-0.379305	-0.302978	+0.000000
-0.978000	-0.379608	-0.302978	+0.000000
-0.977000	-0.379911	-0.302978	+0.000000
-0.976000	-0.380214	-0.302978	+0.000000
-0.975000	-0.380517	-0.302978	+0.000000
-0.974000	-0.380820	-0.302978	+0.000000
-0.973000	-0.381123	-0.302978	+0.000000
-0.972000	-0.381426	-0.302978	+0.000000
-0.971000	-0.381729	-0.302978	+0.000000
-0.970000	-0.382032	-0.302978	+0.000000
-0.969000	-0.382335	-0.302978	+0.000000
-0.968000	-0.382638	-0.302978	+0.000000
-0.967000	-0.382941	-0.302978	+0.000000
-0.966000	-0.383244	-0.302978	+0.000000
-0.965000	-0.383547	-0.302978	+0.000000
-0.964000	-0.383850	-0.302978	+0.000000
-0.963000	-0.384153	-0.302978	+0.000000
-0.962000	-0.384456	-0.302978	+0.000000
-0.961000	-0.384759	-0.302978	+0.000000
-0.960000	-0.385062	-0.302978	+0.000000
-0.959000	-0.385365	-0.302978	+0.000000
-0.958000	-0.385668	-0.302978	+0.000000
-0.957000	-0.385971	-0.302978	+0.000000
-0.956000	-0.386274	-0.302978	+0.000000
-0.955000	-0.386577	-0.302978	+0.000000
-0.954000	-0.386880	-0.302978	+0.000000
-0.953000	-0.387183	-0.302978	+0.000000
-0.952000	-0.387486	-0.302978	+0.000000
-0.951000	-0.387789	-0.302978	+0.000000
-0.950000	-0.388092	-0.302978	+0.000000
-0.949000	-0.390389	-2.297209	+0.000000
-0.948000	-0.392686	-2.297209	+0.000000
-0.947000	-0.394983	-2.297209	+0.000000
-0.946000	-0.397281	-2.297209	+0.000000
-0.945000	-0.399578	-2.297209	+0.000000
-0.944000	-0.401875	-2.297209	+0.000000
-0.943000	-0.404172	-2.297209	+0.000000
-0.942000	-0.406470	-2.297209	+0.000000
-0.941000	-0.408767	-2.297209	+0.000000
-0.940000	-0.411064	-2.297209	+0.000000
-0.939000	-0.413361	-2.297209	+0.000000
-0.938000	-0.415658	-2.297209	+0.000000
-0.937000	-0.417956	-2.297209	+0.000000
-0.936000	-0.420253	-2.297209	+0.000000
-0.935000	-0.422550	-2.297209	+0.000000
-0.934000	-0.424847	-2.297209	+0.000000
-0.933000	-0.427144	-2.297209	+0.000000
-0.932000	-0.429442	-2.297209	+0.000000
-0.931000	-0.431739	-2.297209	+0.000000
-0.930000	-0.434036	-2.297209	+0.000000
-0.929000	-0.436333	-2.297209	+0.000000
-0.928000	-0.438630	-2.297209	+0.000000
-0.927000	-0.440928	-2.297209	+0.000000
-0.926000	-0.443225	-2.297209	+0.000000
-0.925000	-0.445522	-2.297209	+0.000000
-0.924000	-0.447819	-2.297209	+0.000000
-0.923000	-0.450117	-2.297209	+0.000000
-0.922000	-0.452414	-2.297209	+0.000000
-0.921000	-0.454711	-2.297209	+0.000000
-0.920000	-0.457008	-2.297209	+0.000000
-0.919000	-0.459305	-2.297209	+0.000000
-0.918000	-0.461603	-2.297209	+0.000000
-0.917000	-0.463900	-2.297209	+0.000000
-0.916000	-0.466197	-2.297209	+0.000000
-0.915000	-0.468494	-2.297209	+0.000000
-0.914000	-0.470791	-2.297209	+0.000000
-0.913000	-0.473089	-2.297209	+0.000000
-0.912000	-0.475386	-2.297209	+0.000000
-0.911000	-0.477683	-2.297209	+0.000000
-0.910000	-0.479980	-2.297209	+0.000000
-0.909000	-0.482277	-2.297209	+0.000000
-0.908000	-0.484575	-2.297209	+0.000000
-0.907000	-0.486872	-2.297209	+0.000000
-0.906000	-0.489169	-2.297209	+0.000000
-0.905000	-0.491466	-2.297209	+0.000000
-0.904000	-0.493763	-2.297209	+0.000000
-0.903000	-0.496061	-2.297209	+0.000000
-0.902000	-0.498358	-2.297209	+0.000000
-0.901000	-0.500655	-2.297209	+0.000000
-0.900000	-0.502952	-2.297209	+0.000000
-0.899000	-0.504791	-1.838662	+0.000000
-0.898000	-0.506630	-1.838662	+0.000000
-0.897000	-0.508468	-1.838662	+0.000000
-0.896000	-0.510307	-1.838662	+0.000000
-0.895000	-0.512146	-1.838662	+0.000000
-0.894000	-0.513984	-1.838662	+0.000000
-0.893000	-0.515823	-1.838662	+0.000000
-0.892000	-0.517662	-1.838662	+0.000000
-0.891000	-0.519500	-1.838662	+0.000000
-0.890000	-0.521339	-1.838662	+0.000000
-0.889000	-0.523178	-1.838662	+0.000000
