a=	+0.999050	b=	+1.000000	n=	+20	r=	+3.500000
x	g(x)	g'(x)	g''(x)
+0.999133	+0.998266	+1.998696	+6.051647
+0.999134	+0.998268	+1.998702	+6.023495
+0.999135	+0.998270	+1.998709	+5.995343
+0.999136	+0.998272	+1.998714	+5.967191
+0.999137	+0.998274	+1.998720	+5.939039
+0.999138	+0.998276	+1.998726	+5.910886
+0.999139	+0.998278	+1.998732	+5.882734
+0.999140	+0.998280	+1.998738	+5.854582
+0.999141	+0.998282	+1.998744	+5.826430
+0.999142	+0.998284	+1.998750	+5.798278
+0.999143	+0.998286	+1.998756	+5.770125
+0.999144	+0.998288	+1.998761	+5.741973
+0.999145	+0.998290	+1.998767	+5.713821
+0.999146	+0.998292	+1.998773	+5.685669
+0.999147	+0.998294	+1.998778	+5.657517
+0.999148	+0.998296	+1.998784	+5.629365
+0.999149	+0.998298	+1.998790	+5.601212
+0.999150	+0.998300	+1.998795	+5.573060
+0.999151	+0.998302	+1.998801	+5.544908
+0.999152	+0.998304	+1.998806	+5.516756
+0.999153	+0.998306	+1.998812	+5.488604
+0.999154	+0.998308	+1.998817	+5.460451
+0.999155	+0.998310	+1.998823	+5.432299
+0.999156	+0.998312	+1.998828	+5.404147
+0.999157	+0.998314	+1.998834	+5.375995
+0.999158	+0.998316	+1.998839	+5.347843
+0.999159	+0.998318	+1.998844	+5.319691
+0.999160	+0.998320	+1.998850	+5.291538
+0.999161	+0.998322	+1.998855	+5.263386
+0.999162	+0.998324	+1.998860	+5.235234
+0.999163	+0.998326	+1.998865	+5.207082
+0.999164	+0.998328	+1.998871	+5.178930
+0.999165	+0.998330	+1.998876	+5.150777
+0.999166	+0.998332	+1.998881	+5.122625
+0.999167	+0.998334	+1.998886	+5.094473
+0.999168	+0.998336	+1.998891	+5.066321
+0.999169	+0.998338	+1.998896	+5.038169
+0.999170	+0.998340	+1.998901	+5.010016
+0.999171	+0.998342	+1.998906	+4.981864
+0.999172	+0.998344	+1.998911	+4.953712
+0.999173	+0.998346	+1.998916	+4.925560
+0.999174	+0.998348	+1.998921	+4.897408
+0.999175	+0.998350	+1.998926	+4.869256
+0.999176	+0.998352	+1.998931	+4.841103
+0.999177	+0.998354	+1.998935	+4.812951
+0.999178	+0.998356	+1.998940	+4.784799
+0.999179	+0.998358	+1.998945	+4.756647
+0.999180	+0.998360	+1.998950	+4.728495
+0.999181	+0.998362	+1.998955	+4.700342
+0.999182	+0.998364	+1.998959	+4.672190
+0.999183	+0.998366	+1.998964	+4.644038
+0.999184	+0.998368	+1.998968	+4.615886
+0.999185	+0.998370	+1.998973	+4.587734
+0.999186	+0.998372	+1.998978	+4.559581
+0.999187	+0.998374	+1.998982	+4.531429
+0.999188	+0.998376	+1.998987	+4.503277
+0.999189	+0.998378	+1.998991	+4.475125
+0.999190	+0.998380	+1.998996	+4.446973
+0.999191	+0.998382	+1.999000	+4.418821
+0.999192	+0.998384	+1.999005	+4.390668
+0.999193	+0.998386	+1.999009	+4.362516
+0.999194	+0.998388	+1.999013	+4.334364
+0.999195	+0.998390	+1.999018	+4.306212
+0.999196	+0.998392	+1.999022	+4.278060
+0.999197	+0.998394	+1.999026	+4.249907
+0.999198	+0.998396	+1.999030	+4.221755
+0.999199	+0.998398	+1.999035	+4.193603
+0.999200	+0.998400	+1.999039	+4.165451
+0.999201	+0.998402	+1.999043	+4.137299
+0.999202	+0.998404	+1.999047	+4.109146
+0.999203	+0.998406	+1.999051	+4.080994
+0.999204	+0.998408	+1.999055	+4.052842
+0.999205	+0.998410	+1.999059	+4.024690
+0.999206	+0.998412	+1.999063	+3.996538
+0.999207	+0.998414	+1.999067	+3.968386
+0.999208	+0.998416	+1.999071	+3.940233
+0.999209	+0.998418	+1.999075	+3.912081
+0.999210	+0.998420	+1.999079	+3.883929
+0.999211	+0.998422	+1.999083	+3.855777
+0.999212	+0.998424	+1.999087	+3.827625
+0.999213	+0.998426	+1.999091	+3.799472
+0.999214	+0.998428	+1.999094	+3.771320
+0.999215	+0.998430	+1.999098	+3.743168
+0.999216	+0.998432	+1.999102	+3.715016
+0.999217	+0.998434	+1.999105	+3.686864
+0.999218	+0.998436	+1.999109	+3.658711
+0.999219	+0.998438	+1.999113	+3.630559
+0.999220	+0.998440	+1.999116	+3.602407
+0.999221	+0.998442	+1.999120	+3.574255
+0.999222	+0.998444	+1.999124	+3.546103
+0.999223	+0.998446	+1.999127	+3.517951
+0.999224	+0.998448	+1.999131	+3.489798
+0.999225	+0.998450	+1.999134	+3.461646
+0.999226	+0.998452	+1.999138	+3.433494
+0.999227	+0.998454	+1.999141	+3.405342
+0.999228	+0.998456	+1.999144	+3.377190
+0.999229	+0.998458	+1.999148	+3.349037
+0.999230	+0.998460	+1.999151	+3.320885
+0.999231	+0.998462	+1.999154	+3.292733
+0.999232	+0.998464	+1.999158	+3.264581
+0.999233	+0.998466	+1.999161	+3.236429
+0.999234	+0.998468	+1.999164	+3.208277
+0.999235	+0.998470	+1.999167	+3.180124
+0.999236	+0.998472	+1.999170	+3.151972
+0.999237	+0.998474	+1.999174	+3.123820
+0.999238	+0.998476	+1.999177	+3.095668
+0.999239	+0.998478	+1.999180	+3.067516
+0.999240	+0.998480	+1.999183	+3.039363
+0.999241	+0.998482	+1.999186	+3.011211
+0.999242	+0.998484	+1.999189	+2.983059
+0.999243	+0.998486	+1.999192	+2.954907
+0.999244	+0.998488	+1.999195	+2.926755
+0.999245	+0.998490	+1.999198	+2.898602
+0.999246	+0.998492	+1.999201	+2.870450
+0.999247	+0.998494	+1.999203	+2.842298
+0.999248	+0.998496	+1.999206	+2.814146
+0.999249	+0.998498	+1.999209	+2.785994
+0.999250	+0.998500	+1.999212	+2.757842
+0.999251	+0.998502	+1.999215	+2.729689
+0.999252	+0.998504	+1.999217	+2.701537
+0.999253	+0.998506	+1.999220	+2.673385
+0.999254	+0.998508	+1.999223	+2.645233
+0.999255	+0.998510	+1.999225	+2.617081
+0.999256	+0.998512	+1.999228	+2.588928
+0.999257	+0.998514	+1.999230	+2.560776
+0.999258	+0.998516	+1.999233	+2.532624
+0.999259	+0.998518	+1.999235	+2.504472
+0.999260	+0.998520	+1.999238	+2.476320
+0.999261	+0.998522	+1.999240	+2.448167
+0.999262	+0.998524	+1.999243	+2.420015
+0.999263	+0.998526	+1.999245	+2.391863
+0.999264	+0.998528	+1.999248	+2.363711
+0.999265	+0.998530	+1.999250	+2.335559
+0.999266	+0.998532	+1.999252	+2.307407
+0.999267	+0.998534	+1.999255	+2.279254
+0.999268	+0.998536	+1.999257	+2.251102
+0.999269	+0.998538	+1.999259	+2.222950
+0.999270	+0.998540	+1.999261	+2.194798
+0.999271	+0.998542	+1.999264	+2.166646
+0.999272	+0.998544	+1.999266	+2.138493
+0.999273	+0.998546	+1.999268	+2.110341
+0.999274	+0.998548	+1.999270	+2.082189
+0.999275	+0.998550	+1.999272	+2.054037
+0.999276	+0.998552	+1.999274	+2.025885
+0.999277	+0.998554	+1.999276	+1.997732
+0.999278	+0.998556	+1.999278	+1.969580
+0.999279	+0.998558	+1.999280	+1.941428
+0.999280	+0.998560	+1.999282	+1.913276
+0.999281	+0.998562	+1.999284	+1.885124
+0.999282	+0.998564	+1.999286	+1.856972
+0.999283	+0.998566	+1.999287	+1.828819
+0.999284	+0.998568	+1.999289	+1.800667
+0.999285	+0.998570	+1.999291	+1.772515
+0.999286	+0.998572	+1.999293	+1.744363
+0.999287	+0.998574	+1.999295	+1.716211
+0.999288	+0.998576	+1.999296	+1.688058
+0.999289	+0.998578	+1.999298	+1.659906
+0.999290	+0.998580	+1.999300	+1.631754
+0.999291	+0.998582	+1.999301	+1.603602
+0.999292	+0.998584	+1.999303	+1.575450
+0.999293	+0.998586	+1.999304	+1.547297
+0.999294	+0.998588	+1.999306	+1.519145
+0.999295	+0.998590	+1.999307	+1.490993
+0.999296	+0.998592	+1.999309	+1.462841
+0.999297	+0.998594	+1.999310	+1.434689
+0.999298	+0.998596	+1.999312	+1.406537
+0.999299	+0.998598	+1.999313	+1.378384
+0.999300	+0.998600	+1.999315	+1.350232
+0.999301	+0.998602	+1.999316	+1.322080
+0.999302	+0.998604	+1.999317	+1.293928
+0.999303	+0.998606	+1.999318	+1.265776
+0.999304	+0.998608	+1.999320	+1.237623
+0.999305	+0.998610	+1.999321	+1.209471
+0.999306	+0.998612	+1.999322	+1.181319
+0.999307	+0.998614	+1.999323	+1.153167
+0.999308	+0.998616	+1.999324	+1.125015
+0.999309	+0.998618	+1.999326	+1.096863
+0.999310	+0.998620	+1.999327	+1.068710
+0.999311	+0.998622	+1.999328	+1.040558
+0.999312	+0.998624	+1.999329	+1.012406
+0.999313	+0.998626	+1.999330	+0.984254
+0.999314	+0.998628	+1.999331	+0.956102
+0.999315	+0.998630	+1.999332	+0.927949
+0.999316	+0.998632	+1.999333	+0.899797
+0.999317	+0.998634	+1.999333	+0.871645
+0.999318	+0.998636	+1.999334	+0.843493
+0.999319	+0.998638	+1.999335	+0.815341
+0.999320	+0.998640	+1.999336	+0.787188
+0.999321	+0.998642	+1.999337	+0.759036
+0.999322	+0.998644	+1.999337	+0.730884
+0.999323	+0.998646	+1.999338	+0.702732
+0.999324	+0.998648	+1.999339	+0.674580
+0.999325	+0.998650	+1.999339	+0.646428
+0.999326	+0.998652	+1.999340	+0.618275
+0.999327	+0.998654	+1.999341	+0.590123
+0.999328	+0.998656	+1.999341	+0.561971
+0.999329	+0.998658	+1.999342	+0.533819
+0.999330	+0.998660	+1.999342	+0.505667
+0.999331	+0.998662	+1.999343	+0.477514
+0.999332	+0.998664	+1.999343	+0.449362
+0.999333	+0.998666	+1.999344	+0.421210
+0.999334	+0.998668	+1.999344	+0.393058
+0.999335	+0.998670	+1.999345	+0.364906
+0.999336	+0.998672	+1.999345	+0.336753
+0.999337	+0.998674	+1.999345	+0.308601
+0.999338	+0.998676	+1.999345	+0.280449
+0.999339	+0.998678	+1.999346	+0.252297
+0.999340	+0.998680	+1.999346	+0.224145
+0.999341	+0.998682	+1.999346	+0.195993
+0.999342	+0.998684	+1.999346	+0.167840
+0.999343	+0.998686	+1.999347	+0.139688
+0.999344	+0.998688	+1.999347	+0.111536
+0.999345	+0.998690	+1.999347	+0.083384
+0.999346	+0.998692	+1.999347	+0.055232
+0.999347	+0.998694	+1.999347	+0.027079
+0.999348	+0.998696	+1.999347	-0.001073
+0.999349	+0.998698	+1.999347	-0.029225
+0.999350	+0.998700	+1.999347	-0.057377
+0.999351	+0.998702	+1.999347	-0.085529
+0.999352	+0.998704	+1.999347	-0.113682
+0.999353	+0.998706	+1.999347	-0.141834
+0.999354	+0.998708	+1.999346	-0.169986
+0.999355	+0.998710	+1.999346	-0.198138
+0.999356	+0.998712	+1.999346	-0.226290
+0.999357	+0.998714	+1.999346	-0.254442
+0.999358	+0.998716	+1.999345	-0.282595
+0.999359	+0.998718	+1.999345	-0.310747
+0.999360	+0.998720	+1.999345	-0.338899
+0.999361	+0.998722	+1.999345	-0.367051
+0.999362	+0.998724	+1.999344	-0.395203
+0.999363	+0.998726	+1.999344	-0.423356
+0.999364	+0.998728	+1.999343	-0.451508
+0.999365	+0.998730	+1.999343	-0.479660
+0.999366	+0.998732	+1.999342	-0.507812
+0.999367	+0.998734	+1.999342	-0.535964
+0.999368	+0.998736	+1.999341	-0.564116
+0.999369	+0.998738	+1.999341	-0.592269
+0.999370	+0.998740	+1.999340	-0.620421
+0.999371	+0.998742	+1.999339	-0.648573
+0.999372	+0.998744	+1.999339	-0.676725
+0.999373	+0.998746	+1.999338	-0.704877
+0.999374	+0.998748	+1.999337	-0.733030
+0.999375	+0.998750	+1.999337	-0.761182
+0.999376	+0.998752	+1.999336	-0.789334
+0.999377	+0.998754	+1.999335	-0.817486
+0.999378	+0.998756	+1.999334	-0.845638
+0.999379	+0.998758	+1.999333	-0.873791
+0.999380	+0.998760	+1.999332	-0.901943
+0.999381	+0.998762	+1.999332	-0.930095
+0.999382	+0.998764	+1.999331	-0.958247
+0.999383	+0.998766	+1.999330	-0.986399
+0.999384	+0.998768	+1.999329	-1.014551
+0.999385	+0.998770	+1.999328	-1.042704
+0.999386	+0.998772	+1.999327	-1.070856
+0.999387	+0.998774	+1.999325	-1.099008
+0.999388	+0.998776	+1.999324	-1.127160
+0.999389	+0.998778	+1.999323	-1.155312
+0.999390	+0.998780	+1.999322	-1.183465
+0.999391	+0.998782	+1.999321	-1.211617
+0.999392	+0.998784	+1.999320	-1.239769
+0.999393	+0.998786	+1.999318	-1.267921
+0.999394	+0.998788	+1.999317	-1.296073
+0.999395	+0.998790	+1.999316	-1.324226
+0.999396	+0.998792	+1.999314	-1.352378
+0.999397	+0.998794	+1.999313	-1.380530
+0.999398	+0.998796	+1.999312	-1.408682
+0.999399	+0.998798	+1.999310	-1.436834
+0.999400	+0.998800	+1.999309	-1.464986
+0.999401	+0.998802	+1.999307	-1.493139
+0.999402	+0.998804	+1.999306	-1.521291
+0.999403	+0.998806	+1.999304	-1.549443
+0.999404	+0.998808	+1.999303	-1.577595
+0.999405	+0.998810	+1.999301	-1.605747
+0.999406	+0.998812	+1.999299	-1.633900
+0.999407	+0.998814	+1.999298	-1.662052
+0.999408	+0.998816	+1.999296	-1.690204
+0.999409	+0.998818	+1.999294	-1.718356
+0.999410	+0.998820	+1.999293	-1.746508
+0.999411	+0.998822	+1.999291	-1.774661
+0.999412	+0.998824	+1.999289	-1.802813
+0.999413	+0.998826	+1.999287	-1.830965
+0.999414	+0.998828	+1.999286	-1.859117
+0.999415	+0.998830	+1.999284	-1.887269
+0.999416	+0.998832	+1.999282	-1.915421
+0.999417	+0.998834	+1.999280	-1.943574
+0.999418	+0.998836	+1.999278	-1.971726
+0.999419	+0.998838	+1.999276	-1.999878
+0.999420	+0.998840	+1.999274	-2.028030
+0.999421	+0.998842	+1.999272	-2.056182
+0.999422	+0.998844	+1.999270	-2.084335
+0.999423	+0.998846	+1.999268	-2.112487
+0.999424	+0.998848	+1.999266	-2.140639
+0.999425	+0.998850	+1.999263	-2.168791
+0.999426	+0.998852	+1.999261	-2.196943
+0.999427	+0.998854	+1.999259	-2.225096
+0.999428	+0.998856	+1.999257	-2.253248
+0.999429	+0.998858	+1.999254	-2.281400
+0.999430	+0.998860	+1.999252	-2.309552
+0.999431	+0.998862	+1.999250	-2.337704
+0.999432	+0.998864	+1.999247	-2.365856
+0.999433	+0.998866	+1.999245	-2.394009
+0.999434	+0.998868	+1.999243	-2.422161
+0.999435	+0.998870	+1.999240	-2.450313
+0.999436	+0.998872	+1.999238	-2.478465
+0.999437	+0.998874	+1.999235	-2.506617
+0.999438	+0.998876	+1.999233	-2.534770
+0.999439	+0.998878	+1.999230	-2.562922
+0.999440	+0.998880	+1.999228	-2.591074
+0.999441	+0.998882	+1.999225	-2.619226
+0.999442	+0.998884	+1.999222	-2.647378
+0.999443	+0.998886	+1.999220	-2.675530
+0.999444	+0.998888	+1.999217	-2.703683
+0.999445	+0.998890	+1.999214	-2.731835
+0.999446	+0.998892	+1.999212	-2.759987
+0.999447	+0.998894	+1.999209	-2.788139
+0.999448	+0.998896	+1.999206	-2.816291
+0.999449	+0.998898	+1.999203	-2.844444
+0.999450	+0.998900	+1.999200	-2.872596
+0.999451	+0.998902	+1.999197	-2.900748
+0.999452	+0.998904	+1.999195	-2.928900
+0.999453	+0.998906	+1.999192	-2.957052
+0.999454	+0.998908	+1.999189	-2.985205
+0.999455	+0.998910	+1.999186	-3.013357
+0.999456	+0.998912	+1.999183	-3.041509
+0.999457	+0.998914	+1.999180	-3.069661
+0.999458	+0.998916	+1.999176	-3.097813
+0.999459	+0.998918	+1.999173	-3.125965
+0.999460	+0.998920	+1.999170	-3.154118
+0.999461	+0.998922	+1.999167	-3.182270
+0.999462	+0.998924	+1.999164	-3.210422
+0.999463	+0.998926	+1.999161	-3.238574
+0.999464	+0.998928	+1.999157	-3.266726
+0.999465	+0.998930	+1.999154	-3.294879
+0.999466	+0.998932	+1.999151	-3.323031
+0.999467	+0.998934	+1.999147	-3.351183
+0.999468	+0.998936	+1.999144	-3.379335
+0.999469	+0.998938	+1.999141	-3.407487
+0.999470	+0.998940	+1.999137	-3.435640
+0.999471	+0.998942	+1.999134	-3.463792
+0.999472	+0.998944	+1.999130	-3.491944
+0.999473	+0.998946	+1.999127	-3.520096
+0.999474	+0.998948	+1.999123	-3.548248
+0.999475	+0.998950	+1.999120	-3.576400
+0.999476	+0.998952	+1.999116	-3.604553
+0.999477	+0.998954	+1.999113	-3.632705
+0.999478	+0.998956	+1.999109	-3.660857
+0.999479	+0.998958	+1.999105	-3.689009
+0.999480	+0.998960	+1.999101	-3.717161
+0.999481	+0.998962	+1.999098	-3.745314
+0.999482	+0.998964	+1.999094	-3.773466
+0.999483	+0.998966	+1.999090	-3.801618
+0.999484	+0.998968	+1.999086	-3.829770
+0.999485	+0.998970	+1.999083	-3.857922
+0.999486	+0.998972	+1.999079	-3.886075
+0.999487	+0.998974	+1.999075	-3.914227
+0.999488	+0.998976	+1.999071	-3.942379
+0.999489	+0.998978	+1.999067	-3.970531
+0.999490	+0.998980	+1.999063	-3.998683
+0.999491	+0.998982	+1.999059	-4.026835
+0.999492	+0.998984	+1.999055	-4.054988
+0.999493	+0.998986	+1.999051	-4.083140
+0.999494	+0.998988	+1.999047	-4.111292
+0.999495	+0.998990	+1.999043	-4.139444
+0.999496	+0.998992	+1.999038	-4.167596
+0.999497	+0.998994	+1.999034	-4.195749
+0.999498	+0.998996	+1.999030	-4.223901
+0.999499	+0.998998	+1.999026	-4.252053
+0.999500	+0.999000	+1.999022	-4.280205
+0.999501	+0.999002	+1.999017	-4.308357
+0.999502	+0.999004	+1.999013	-4.336510
+0.999503	+0.999006	+1.999009	-4.364662
+0.999504	+0.999008	+1.999004	-4.392814
+0.999505	+0.999010	+1.999000	-4.420966
+0.999506	+0.999012	+1.998995	-4.449118
+0.999507	+0.999014	+1.998991	-4.477270
+0.999508	+0.999016	+1.998986	-4.505423
+0.999509	+0.999018	+1.998982	-4.533575
+0.999510	+0.999020	+1.998977	-4.561727
+0.999511	+0.999022	+1.998973	-4.589879
+0.999512	+0.999024	+1.998968	-4.618031
+0.999513	+0.999026	+1.998963	-4.646184
+0.999514	+0.999028	+1.998959	-4.674336
+0.999515	+0.999030	+1.998954	-4.702488
+0.999516	+0.999032	+1.998949	-4.730640
+0.999517	+0.999034	+1.998945	-4.758792
+0.999518	+0.999036	+1.998940	-4.786944
+0.999519	+0.999038	+1.998935	-4.815097
+0.999520	+0.999040	+1.998930	-4.843249
+0.999521	+0.999042	+1.998925	-4.871401
+0.999522	+0.999044	+1.998921	-4.899553
+0.999523	+0.999046	+1.998916	-4.927705
+0.999524	+0.999048	+1.998911	-4.955858
+0.999525	+0.999050	+1.998906	-4.984010
+0.999526	+0.999052	+1.998901	-5.012162
+0.999527	+0.999054	+1.998896	-5.040314
+0.999528	+0.999056	+1.998891	-5.068466
+0.999529	+0.999058	+1.998886	-5.096619
+0.999530	+0.999060	+1.998880	-5.124771
+0.999531	+0.999062	+1.998875	-5.152923
+0.999532	+0.999064	+1.998870	-5.181075
+0.999533	+0.999066	+1.998865	-5.209227
+0.999534	+0.999068	+1.998860	-5.237379
+0.999535	+0.999070	+1.998854	-5.265532
+0.999536	+0.999072	+1.998849	-5.293684
+0.999537	+0.999074	+1.998844	-5.321836
+0.999538	+0.999076	+1.998839	-5.349988
+0.999539	+0.999078	+1.998833	-5.378140
+0.999540	+0.999080	+1.998828	-5.406293
+0.999541	+0.999082	+1.998822	-5.434445
+0.999542	+0.999084	+1.998817	-5.462597
+0.999543	+0.999086	+1.998811	-5.490749
+0.999544	+0.999088	+1.998806	-5.518901
+0.999545	+0.999090	+1.998800	-5.547054
+0.999546	+0.999092	+1.998795	-5.575206
+0.999547	+0.999094	+1.998789	-5.603358
+0.999548	+0.999096	+1.998784	-5.631510
+0.999549	+0.999098	+1.998778	-5.659662
+0.999550	+0.999100	+1.998772	-5.687814
+0.999551	+0.999102	+1.998767	-5.715967
+0.999552	+0.999104	+1.998761	-5.744119
+0.999553	+0.999106	+1.998755	-5.772271
+0.999554	+0.999108	+1.998749	-5.800423
+0.999555	+0.999110	+1.998744	-5.828575
+0.999556	+0.999112	+1.998738	-5.856728
+0.999557	+0.999114	+1.998732	-5.884880
+0.999558	+0.999116	+1.998726	-5.913032
+0.999559	+0.999118	+1.998720	-5.941184
+0.999560	+0.999120	+1.998714	-5.969336
+0.999561	+0.999122	+1.998708	-5.997489
+0.999562	+0.999124	+1.998702	-6.025641
+0.999563	+0.999126	+1.998696	-6.053793
+0.999564	+0.999128	+1.998690	-6.081945
+0.999565	+0.999130	+1.998684	-6.110097
+0.999566	+0.999132	+1.998678	-6.138249
+0.999567	+0.999134	+1.998672	-6.166402
+0.999568	+0.999136	+1.998665	-6.194554
+0.999569	+0.999138	+1.998659	-6.222706
+0.999570	+0.999140	+1.998653	-6.250858
+0.999571	+0.999142	+1.998647	-6.279010
+0.999572	+0.999144	+1.998640	-6.307163
+0.999573	+0.999146	+1.998634	-6.335315
+0.999574	+0.999148	+1.998628	-6.363467
+0.999575	+0.999150	+1.998621	-6.391619
+0.999576	+0.999152	+1.998615	-6.419771
+0.999577	+0.999154	+1.998608	-6.447924
+0.999578	+0.999156	+1.998602	-6.476076
+0.999579	+0.999158	+1.998596	-6.504228
+0.999580	+0.999160	+1.998589	-6.532380
+0.999581	+0.999162	+1.998582	-6.560532
+0.999582	+0.999164	+1.998576	-6.588684
+0.999583	+0.999166	+1.998569	-6.616837
+0.999584	+0.999168	+1.998563	-6.644989
+0.999585	+0.999170	+1.998556	-6.673141
+0.999586	+0.999172	+1.998549	-6.701293
+0.999587	+0.999174	+1.998543	-6.729445
+0.999588	+0.999176	+1.998536	-6.757598
+0.999589	+0.999178	+1.998529	-6.785750
+0.999590	+0.999180	+1.998522	-6.813902
+0.999591	+0.999182	+1.998515	-6.842054
+0.999592	+0.999184	+1.998509	-6.870206
+0.999593	+0.999186	+1.998502	-6.898358
+0.999594	+0.999188	+1.998495	-6.926511
+0.999595	+0.999190	+1.998488	-6.954663
+0.999596	+0.999192	+1.998481	-6.982815
+0.999597	+0.999194	+1.998474	-7.010967
+0.999598	+0.999196	+1.998467	-7.039119
+0.999599	+0.999198	+1.998460	-7.067272
+0.999600	+0.999200	+1.998453	-7.095424
+0.999601	+0.999202	+1.998446	-7.123576
+0.999602	+0.999204	+1.998438	-7.151728
+0.999603	+0.999206	+1.998431	-7.179880
+0.999604	+0.999208	+1.998424	-7.208033
+0.999605	+0.999210	+1.998417	-7.236185
+0.999606	+0.999212	+1.998410	-7.264337
+0.999607	+0.999214	+1.998402	-7.292489
+0.999608	+0.999216	+1.998395	-7.320641
+0.999609	+0.999218	+1.998388	-7.348793
+0.999610	+0.999220	+1.998380	-7.376946
+0.999611	+0.999222	+1.998373	-7.405098
+0.999612	+0.999224	+1.998366	-7.433250
+0.999613	+0.999226	+1.998358	-7.461402
+0.999614	+0.999228	+1.998351	-7.489554
+0.999615	+0.999230	+1.998343	-7.517707
+0.999616	+0.999232	+1.998336	-7.545859
+0.999617	+0.999234	+1.998328	-7.574011
+0.999618	+0.999236	+1.998320	-7.602163
+0.999619	+0.999238	+1.998313	-7.630315
+0.999620	+0.999240	+1.998305	-7.658468
+0.999621	+0.999242	+1.998298	-7.686620
+0.999622	+0.999244	+1.998290	-7.714772
+0.999623	+0.999246	+1.998282	-7.742924
+0.999624	+0.999248	+1.998274	-7.771076
+0.999625	+0.999250	+1.998267	-7.799228
+0.999626	+0.999252	+1.998259	-7.827381
+0.999627	+0.999254	+1.998251	-7.855533
