a=	+0.999050	b=	+1.000000	n=	+20	r=	+3.500000
x	g(x)	g'(x)	g''(x)
+0.999159	+0.996640	+3.992517	+25.302049
+0.999160	+0.996644	+3.992542	+25.178447
+0.999161	+0.996648	+3.992567	+25.054845
+0.999162	+0.996652	+3.992592	+24.931244
+0.999163	+0.996656	+3.992617	+24.807642
+0.999164	+0.996660	+3.992642	+24.684040
+0.999165	+0.996664	+3.992667	+24.560439
+0.999166	+0.996668	+3.992691	+24.436837
+0.999167	+0.996672	+3.992716	+24.313236
+0.999168	+0.996676	+3.992740	+24.189634
+0.999169	+0.996680	+3.992764	+24.066032
+0.999170	+0.996684	+3.992788	+23.942431
+0.999171	+0.996688	+3.992812	+23.818829
+0.999172	+0.996692	+3.992836	+23.695227
+0.999173	+0.996696	+3.992859	+23.571626
+0.999174	+0.996700	+3.992883	+23.448024
+0.999175	+0.996704	+3.992906	+23.324422
+0.999176	+0.996708	+3.992929	+23.200821
+0.999177	+0.996712	+3.992952	+23.077219
+0.999178	+0.996716	+3.992975	+22.953618
+0.999179	+0.996720	+3.992998	+22.830016
+0.999180	+0.996724	+3.993021	+22.706414
+0.999181	+0.996728	+3.993044	+22.582813
+0.999182	+0.996732	+3.993066	+22.459211
+0.999183	+0.996736	+3.993089	+22.335609
+0.999184	+0.996740	+3.993111	+22.212008
+0.999185	+0.996744	+3.993133	+22.088406
+0.999186	+0.996748	+3.993155	+21.964804
+0.999187	+0.996752	+3.993177	+21.841203
+0.999188	+0.996756	+3.993199	+21.717601
+0.999189	+0.996760	+3.993221	+21.593999
+0.999190	+0.996763	+3.993242	+21.470398
+0.999191	+0.996767	+3.993263	+21.346796
+0.999192	+0.996771	+3.993285	+21.223195
+0.999193	+0.996775	+3.993306	+21.099593
+0.999194	+0.996779	+3.993327	+20.975991
+0.999195	+0.996783	+3.993348	+20.852390
+0.999196	+0.996787	+3.993369	+20.728788
+0.999197	+0.996791	+3.993389	+20.605186
+0.999198	+0.996795	+3.993410	+20.481585
+0.999199	+0.996799	+3.993430	+20.357983
+0.999200	+0.996803	+3.993451	+20.234381
+0.999201	+0.996807	+3.993471	+20.110780
+0.999202	+0.996811	+3.993491	+19.987178
+0.999203	+0.996815	+3.993511	+19.863577
+0.999204	+0.996819	+3.993531	+19.739975
+0.999205	+0.996823	+3.993550	+19.616373
+0.999206	+0.996827	+3.993570	+19.492772
+0.999207	+0.996831	+3.993589	+19.369170
+0.999208	+0.996835	+3.993608	+19.245568
+0.999209	+0.996839	+3.993628	+19.121967
+0.999210	+0.996843	+3.993647	+18.998365
+0.999211	+0.996847	+3.993666	+18.874763
+0.999212	+0.996851	+3.993684	+18.751162
+0.999213	+0.996855	+3.993703	+18.627560
+0.999214	+0.996859	+3.993722	+18.503958
+0.999215	+0.996863	+3.993740	+18.380357
+0.999216	+0.996867	+3.993758	+18.256755
+0.999217	+0.996871	+3.993777	+18.133154
+0.999218	+0.996875	+3.993795	+18.009552
+0.999219	+0.996879	+3.993813	+17.885950
+0.999220	+0.996883	+3.993831	+17.762349
+0.999221	+0.996887	+3.993848	+17.638747
+0.999222	+0.996891	+3.993866	+17.515145
+0.999223	+0.996895	+3.993883	+17.391544
+0.999224	+0.996899	+3.993901	+17.267942
+0.999225	+0.996903	+3.993918	+17.144340
+0.999226	+0.996907	+3.993935	+17.020739
+0.999227	+0.996911	+3.993952	+16.897137
+0.999228	+0.996915	+3.993969	+16.773535
+0.999229	+0.996919	+3.993985	+16.649934
+0.999230	+0.996923	+3.994002	+16.526332
+0.999231	+0.996927	+3.994018	+16.402731
+0.999232	+0.996931	+3.994035	+16.279129
+0.999233	+0.996935	+3.994051	+16.155527
+0.999234	+0.996939	+3.994067	+16.031926
+0.999235	+0.996943	+3.994083	+15.908324
+0.999236	+0.996947	+3.994099	+15.784722
+0.999237	+0.996951	+3.994115	+15.661121
+0.999238	+0.996955	+3.994130	+15.537519
+0.999239	+0.996959	+3.994146	+15.413917
+0.999240	+0.996963	+3.994161	+15.290316
+0.999241	+0.996967	+3.994176	+15.166714
+0.999242	+0.996971	+3.994191	+15.043113
+0.999243	+0.996975	+3.994206	+14.919511
+0.999244	+0.996979	+3.994221	+14.795909
+0.999245	+0.996983	+3.994236	+14.672308
+0.999246	+0.996987	+3.994251	+14.548706
+0.999247	+0.996991	+3.994265	+14.425104
+0.999248	+0.996995	+3.994279	+14.301503
+0.999249	+0.996999	+3.994294	+14.177901
+0.999250	+0.997003	+3.994308	+14.054299
+0.999251	+0.997007	+3.994322	+13.930698
+0.999252	+0.997011	+3.994336	+13.807096
+0.999253	+0.997015	+3.994349	+13.683494
+0.999254	+0.997019	+3.994363	+13.559893
+0.999255	+0.997023	+3.994377	+13.436291
+0.999256	+0.997027	+3.994390	+13.312690
+0.999257	+0.997031	+3.994403	+13.189088
+0.999258	+0.997035	+3.994416	+13.065486
+0.999259	+0.997039	+3.994429	+12.941885
+0.999260	+0.997043	+3.994442	+12.818283
+0.999261	+0.997047	+3.994455	+12.694681
+0.999262	+0.997051	+3.994468	+12.571080
+0.999263	+0.997055	+3.994480	+12.447478
+0.999264	+0.997059	+3.994492	+12.323876
+0.999265	+0.997063	+3.994505	+12.200275
+0.999266	+0.997067	+3.994517	+12.076673
+0.999267	+0.997071	+3.994529	+11.953072
+0.999268	+0.997075	+3.994541	+11.829470
+0.999269	+0.997079	+3.994553	+11.705868
+0.999270	+0.997083	+3.994564	+11.582267
+0.999271	+0.997087	+3.994576	+11.458665
+0.999272	+0.997091	+3.994587	+11.335063
+0.999273	+0.997095	+3.994598	+11.211462
+0.999274	+0.997099	+3.994609	+11.087860
+0.999275	+0.997103	+3.994621	+10.964258
+0.999276	+0.997107	+3.994631	+10.840657
+0.999277	+0.997111	+3.994642	+10.717055
+0.999278	+0.997115	+3.994653	+10.593453
+0.999279	+0.997119	+3.994663	+10.469852
+0.999280	+0.997123	+3.994674	+10.346250
+0.999281	+0.997127	+3.994684	+10.222649
+0.999282	+0.997131	+3.994694	+10.099047
+0.999283	+0.997135	+3.994704	+9.975445
+0.999284	+0.997139	+3.994714	+9.851844
+0.999285	+0.997143	+3.994724	+9.728242
+0.999286	+0.997147	+3.994734	+9.604640
+0.999287	+0.997151	+3.994743	+9.481039
+0.999288	+0.997155	+3.994753	+9.357437
+0.999289	+0.997159	+3.994762	+9.233835
+0.999290	+0.997163	+3.994771	+9.110234
+0.999291	+0.997167	+3.994780	+8.986632
+0.999292	+0.997171	+3.994789	+8.863031
+0.999293	+0.997175	+3.994798	+8.739429
+0.999294	+0.997179	+3.994807	+8.615827
+0.999295	+0.997183	+3.994815	+8.492226
+0.999296	+0.997187	+3.994824	+8.368624
+0.999297	+0.997191	+3.994832	+8.245022
+0.999298	+0.997195	+3.994840	+8.121421
+0.999299	+0.997199	+3.994848	+7.997819
+0.999300	+0.997203	+3.994856	+7.874217
+0.999301	+0.997207	+3.994864	+7.750616
+0.999302	+0.997211	+3.994871	+7.627014
+0.999303	+0.997215	+3.994879	+7.503412
+0.999304	+0.997219	+3.994887	+7.379811
+0.999305	+0.997223	+3.994894	+7.256209
+0.999306	+0.997227	+3.994901	+7.132608
+0.999307	+0.997231	+3.994908	+7.009006
+0.999308	+0.997235	+3.994915	+6.885404
+0.999309	+0.997239	+3.994922	+6.761803
+0.999310	+0.997243	+3.994929	+6.638201
+0.999311	+0.997247	+3.994935	+6.514599
+0.999312	+0.997251	+3.994942	+6.390998
+0.999313	+0.997255	+3.994948	+6.267396
+0.999314	+0.997259	+3.994954	+6.143794
+0.999315	+0.997263	+3.994960	+6.020193
+0.999316	+0.997267	+3.994966	+5.896591
+0.999317	+0.997271	+3.994972	+5.772989
+0.999318	+0.997275	+3.994978	+5.649388
+0.999319	+0.997279	+3.994983	+5.525786
+0.999320	+0.997283	+3.994989	+5.402185
+0.999321	+0.997287	+3.994994	+5.278583
+0.999322	+0.997291	+3.994999	+5.154981
+0.999323	+0.997295	+3.995004	+5.031380
+0.999324	+0.997299	+3.995009	+4.907778
+0.999325	+0.997303	+3.995014	+4.784176
+0.999326	+0.997307	+3.995019	+4.660575
+0.999327	+0.997311	+3.995024	+4.536973
+0.999328	+0.997315	+3.995028	+4.413371
+0.999329	+0.997319	+3.995032	+4.289770
+0.999330	+0.997323	+3.995037	+4.166168
+0.999331	+0.997327	+3.995041	+4.042567
+0.999332	+0.997331	+3.995045	+3.918965
+0.999333	+0.997335	+3.995049	+3.795363
+0.999334	+0.997339	+3.995052	+3.671762
+0.999335	+0.997343	+3.995056	+3.548160
+0.999336	+0.997347	+3.995059	+3.424558
+0.999337	+0.997351	+3.995063	+3.300957
+0.999338	+0.997355	+3.995066	+3.177355
+0.999339	+0.997359	+3.995069	+3.053753
+0.999340	+0.997363	+3.995072	+2.930152
+0.999341	+0.997367	+3.995075	+2.806550
+0.999342	+0.997371	+3.995078	+2.682948
+0.999343	+0.997375	+3.995080	+2.559347
+0.999344	+0.997379	+3.995083	+2.435745
+0.999345	+0.997383	+3.995085	+2.312144
+0.999346	+0.997387	+3.995087	+2.188542
+0.999347	+0.997391	+3.995090	+2.064940
+0.999348	+0.997395	+3.995092	+1.941339
+0.999349	+0.997399	+3.995093	+1.817737
+0.999350	+0.997403	+3.995095	+1.694135
+0.999351	+0.997407	+3.995097	+1.570534
+0.999352	+0.997411	+3.995098	+1.446932
+0.999353	+0.997415	+3.995100	+1.323330
+0.999354	+0.997419	+3.995101	+1.199729
+0.999355	+0.997423	+3.995102	+1.076127
+0.999356	+0.997427	+3.995103	+0.952526
+0.999357	+0.997431	+3.995104	+0.828924
+0.999358	+0.997435	+3.995105	+0.705322
+0.999359	+0.997439	+3.995105	+0.581721
+0.999360	+0.997443	+3.995106	+0.458119
+0.999361	+0.997447	+3.995106	+0.334517
+0.999362	+0.997451	+3.995107	+0.210916
+0.999363	+0.997455	+3.995107	+0.087314
+0.999364	+0.997459	+3.995107	-0.036288
+0.999365	+0.997463	+3.995107	-0.159889
+0.999366	+0.997467	+3.995106	-0.283491
+0.999367	+0.997471	+3.995106	-0.407093
+0.999368	+0.997475	+3.995106	-0.530694
+0.999369	+0.997479	+3.995105	-0.654296
+0.999370	+0.997483	+3.995104	-0.777897
+0.999371	+0.997487	+3.995104	-0.901499
+0.999372	+0.997491	+3.995103	-1.025101
+0.999373	+0.997494	+3.995101	-1.148702
+0.999374	+0.997498	+3.995100	-1.272304
+0.999375	+0.997502	+3.995099	-1.395906
+0.999376	+0.997506	+3.995097	-1.519507
+0.999377	+0.997510	+3.995096	-1.643109
+0.999378	+0.997514	+3.995094	-1.766711
+0.999379	+0.997518	+3.995092	-1.890312
+0.999380	+0.997522	+3.995090	-2.013914
+0.999381	+0.997526	+3.995088	-2.137516
+0.999382	+0.997530	+3.995086	-2.261117
+0.999383	+0.997534	+3.995084	-2.384719
+0.999384	+0.997538	+3.995081	-2.508320
+0.999385	+0.997542	+3.995079	-2.631922
+0.999386	+0.997546	+3.995076	-2.755524
+0.999387	+0.997550	+3.995073	-2.879125
+0.999388	+0.997554	+3.995070	-3.002727
+0.999389	+0.997558	+3.995067	-3.126329
+0.999390	+0.997562	+3.995064	-3.249930
+0.999391	+0.997566	+3.995061	-3.373532
+0.999392	+0.997570	+3.995057	-3.497134
+0.999393	+0.997574	+3.995054	-3.620735
+0.999394	+0.997578	+3.995050	-3.744337
+0.999395	+0.997582	+3.995046	-3.867938
+0.999396	+0.997586	+3.995042	-3.991540
+0.999397	+0.997590	+3.995038	-4.115142
+0.999398	+0.997594	+3.995034	-4.238743
+0.999399	+0.997598	+3.995030	-4.362345
+0.999400	+0.997602	+3.995025	-4.485947
+0.999401	+0.997606	+3.995021	-4.609548
+0.999402	+0.997610	+3.995016	-4.733150
+0.999403	+0.997614	+3.995011	-4.856752
+0.999404	+0.997618	+3.995006	-4.980353
+0.999405	+0.997622	+3.995001	-5.103955
+0.999406	+0.997626	+3.994996	-5.227557
+0.999407	+0.997630	+3.994991	-5.351158
+0.999408	+0.997634	+3.994986	-5.474760
+0.999409	+0.997638	+3.994980	-5.598361
+0.999410	+0.997642	+3.994974	-5.721963
+0.999411	+0.997646	+3.994969	-5.845565
+0.999412	+0.997650	+3.994963	-5.969166
+0.999413	+0.997654	+3.994957	-6.092768
+0.999414	+0.997658	+3.994950	-6.216370
+0.999415	+0.997662	+3.994944	-6.339971
+0.999416	+0.997666	+3.994938	-6.463573
+0.999417	+0.997670	+3.994931	-6.587175
+0.999418	+0.997674	+3.994925	-6.710776
+0.999419	+0.997678	+3.994918	-6.834378
+0.999420	+0.997682	+3.994911	-6.957979
+0.999421	+0.997686	+3.994904	-7.081581
+0.999422	+0.997690	+3.994897	-7.205183
+0.999423	+0.997694	+3.994890	-7.328784
+0.999424	+0.997698	+3.994882	-7.452386
+0.999425	+0.997702	+3.994875	-7.575988
+0.999426	+0.997706	+3.994867	-7.699589
+0.999427	+0.997710	+3.994859	-7.823191
+0.999428	+0.997714	+3.994851	-7.946793
+0.999429	+0.997718	+3.994843	-8.070394
+0.999430	+0.997722	+3.994835	-8.193996
+0.999431	+0.997726	+3.994827	-8.317598
+0.999432	+0.997730	+3.994819	-8.441199
+0.999433	+0.997734	+3.994810	-8.564801
+0.999434	+0.997738	+3.994801	-8.688402
+0.999435	+0.997742	+3.994793	-8.812004
+0.999436	+0.997746	+3.994784	-8.935606
+0.999437	+0.997750	+3.994775	-9.059207
+0.999438	+0.997754	+3.994766	-9.182809
+0.999439	+0.997758	+3.994756	-9.306411
+0.999440	+0.997762	+3.994747	-9.430012
+0.999441	+0.997766	+3.994738	-9.553614
+0.999442	+0.997770	+3.994728	-9.677216
+0.999443	+0.997774	+3.994718	-9.800817
+0.999444	+0.997778	+3.994708	-9.924419
+0.999445	+0.997782	+3.994698	-10.048021
+0.999446	+0.997786	+3.994688	-10.171622
+0.999447	+0.997790	+3.994678	-10.295224
+0.999448	+0.997794	+3.994668	-10.418825
+0.999449	+0.997798	+3.994657	-10.542427
+0.999450	+0.997802	+3.994647	-10.666029
+0.999451	+0.997806	+3.994636	-10.789630
+0.999452	+0.997810	+3.994625	-10.913232
+0.999453	+0.997814	+3.994614	-11.036834
+0.999454	+0.997818	+3.994603	-11.160435
+0.999455	+0.997822	+3.994592	-11.284037
+0.999456	+0.997826	+3.994580	-11.407639
+0.999457	+0.997830	+3.994569	-11.531240
+0.999458	+0.997834	+3.994557	-11.654842
+0.999459	+0.997838	+3.994546	-11.778443
+0.999460	+0.997842	+3.994534	-11.902045
+0.999461	+0.997846	+3.994522	-12.025647
+0.999462	+0.997850	+3.994510	-12.149248
+0.999463	+0.997854	+3.994498	-12.272850
+0.999464	+0.997858	+3.994485	-12.396452
+0.999465	+0.997862	+3.994473	-12.520053
+0.999466	+0.997866	+3.994460	-12.643655
+0.999467	+0.997870	+3.994447	-12.767257
+0.999468	+0.997874	+3.994435	-12.890858
+0.999469	+0.997878	+3.994422	-13.014460
+0.999470	+0.997882	+3.994409	-13.138062
+0.999471	+0.997886	+3.994395	-13.261663
+0.999472	+0.997890	+3.994382	-13.385265
+0.999473	+0.997894	+3.994369	-13.508866
+0.999474	+0.997898	+3.994355	-13.632468
+0.999475	+0.997902	+3.994341	-13.756070
+0.999476	+0.997906	+3.994328	-13.879671
+0.999477	+0.997910	+3.994314	-14.003273
+0.999478	+0.997914	+3.994300	-14.126875
+0.999479	+0.997918	+3.994285	-14.250476
+0.999480	+0.997922	+3.994271	-14.374078
+0.999481	+0.997926	+3.994257	-14.497680
+0.999482	+0.997930	+3.994242	-14.621281
+0.999483	+0.997934	+3.994227	-14.744883
+0.999484	+0.997938	+3.994213	-14.868484
+0.999485	+0.997942	+3.994198	-14.992086
+0.999486	+0.997946	+3.994183	-15.115688
+0.999487	+0.997950	+3.994167	-15.239289
+0.999488	+0.997954	+3.994152	-15.362891
+0.999489	+0.997958	+3.994137	-15.486493
+0.999490	+0.997962	+3.994121	-15.610094
+0.999491	+0.997966	+3.994105	-15.733696
+0.999492	+0.997970	+3.994090	-15.857298
+0.999493	+0.997974	+3.994074	-15.980899
+0.999494	+0.997978	+3.994058	-16.104501
+0.999495	+0.997982	+3.994041	-16.228103
+0.999496	+0.997986	+3.994025	-16.351704
+0.999497	+0.997990	+3.994009	-16.475306
+0.999498	+0.997994	+3.993992	-16.598907
+0.999499	+0.997998	+3.993976	-16.722509
+0.999500	+0.998002	+3.993959	-16.846111
+0.999501	+0.998006	+3.993942	-16.969712
+0.999502	+0.998010	+3.993925	-17.093314
+0.999503	+0.998014	+3.993908	-17.216916
+0.999504	+0.998018	+3.993890	-17.340517
+0.999505	+0.998022	+3.993873	-17.464119
+0.999506	+0.998026	+3.993856	-17.587721
+0.999507	+0.998030	+3.993838	-17.711322
+0.999508	+0.998034	+3.993820	-17.834924
+0.999509	+0.998038	+3.993802	-17.958526
+0.999510	+0.998042	+3.993784	-18.082127
+0.999511	+0.998046	+3.993766	-18.205729
+0.999512	+0.998050	+3.993748	-18.329330
+0.999513	+0.998054	+3.993729	-18.452932
+0.999514	+0.998058	+3.993711	-18.576534
+0.999515	+0.998062	+3.993692	-18.700135
+0.999516	+0.998066	+3.993673	-18.823737
+0.999517	+0.998070	+3.993655	-18.947339
+0.999518	+0.998074	+3.993636	-19.070940
+0.999519	+0.998078	+3.993616	-19.194542
+0.999520	+0.998082	+3.993597	-19.318144
+0.999521	+0.998086	+3.993578	-19.441745
+0.999522	+0.998090	+3.993558	-19.565347
+0.999523	+0.998094	+3.993539	-19.688948
+0.999524	+0.998098	+3.993519	-19.812550
+0.999525	+0.998102	+3.993499	-19.936152
+0.999526	+0.998106	+3.993479	-20.059753
+0.999527	+0.998110	+3.993459	-20.183355
+0.999528	+0.998114	+3.993439	-20.306957
+0.999529	+0.998118	+3.993418	-20.430558
+0.999530	+0.998122	+3.993398	-20.554160
+0.999531	+0.998126	+3.993377	-20.677762
+0.999532	+0.998130	+3.993356	-20.801363
+0.999533	+0.998134	+3.993336	-20.924965
+0.999534	+0.998138	+3.993315	-21.048567
+0.999535	+0.998142	+3.993293	-21.172168
+0.999536	+0.998146	+3.993272	-21.295770
+0.999537	+0.998150	+3.993251	-21.419371
+0.999538	+0.998154	+3.993229	-21.542973
+0.999539	+0.998158	+3.993208	-21.666575
+0.999540	+0.998162	+3.993186	-21.790176
+0.999541	+0.998166	+3.993164	-21.913778
+0.999542	+0.998170	+3.993142	-22.037380
+0.999543	+0.998174	+3.993120	-22.160981
+0.999544	+0.998178	+3.993098	-22.284583
+0.999545	+0.998182	+3.993076	-22.408185
+0.999546	+0.998186	+3.993053	-22.531786
+0.999547	+0.998190	+3.993031	-22.655388
+0.999548	+0.998194	+3.993008	-22.778989
+0.999549	+0.998198	+3.992985	-22.902591
+0.999550	+0.998201	+3.992962	-23.026193
+0.999551	+0.998205	+3.992939	-23.149794
+0.999552	+0.998209	+3.992916	-23.273396
+0.999553	+0.998213	+3.992892	-23.396998
+0.999554	+0.998217	+3.992869	-23.520599
+0.999555	+0.998221	+3.992845	-23.644201
+0.999556	+0.998225	+3.992822	-23.767803
+0.999557	+0.998229	+3.992798	-23.891404
+0.999558	+0.998233	+3.992774	-24.015006
+0.999559	+0.998237	+3.992750	-24.138608
+0.999560	+0.998241	+3.992726	-24.262209
+0.999561	+0.998245	+3.992701	-24.385811
+0.999562	+0.998249	+3.992677	-24.509412
+0.999563	+0.998253	+3.992652	-24.633014
+0.999564	+0.998257	+3.992628	-24.756616
+0.999565	+0.998261	+3.992603	-24.880217
+0.999566	+0.998265	+3.992578	-25.003819
+0.999567	+0.998269	+3.992553	-25.127421
+0.999568	+0.998273	+3.992528	-25.251022
+0.999569	+0.998277	+3.992502	-25.374624
+0.999570	+0.998281	+3.992477	-25.498226
+0.999571	+0.998285	+3.992451	-25.621827
+0.999572	+0.998289	+3.992426	-25.745429
+0.999573	+0.998293	+3.992400	-25.869031
+0.999574	+0.998297	+3.992374	-25.992632
+0.999575	+0.998301	+3.992348	-26.116234
+0.999576	+0.998305	+3.992322	-26.239835
+0.999577	+0.998309	+3.992295	-26.363437
+0.999578	+0.998313	+3.992269	-26.487039
+0.999579	+0.998317	+3.992242	-26.610640
+0.999580	+0.998321	+3.992216	-26.734242
+0.999581	+0.998325	+3.992189	-26.857844
+0.999582	+0.998329	+3.992162	-26.981445
+0.999583	+0.998333	+3.992135	-27.105047
+0.999584	+0.998337	+3.992108	-27.228649
+0.999585	+0.998341	+3.992080	-27.352250
+0.999586	+0.998345	+3.992053	-27.475852
+0.999587	+0.998349	+3.992025	-27.599453
+0.999588	+0.998353	+3.991998	-27.723055
+0.999589	+0.998357	+3.991970	-27.846657
+0.999590	+0.998361	+3.991942	-27.970258
+0.999591	+0.998365	+3.991914	-28.093860
+0.999592	+0.998369	+3.991886	-28.217462
+0.999593	+0.998373	+3.991858	-28.341063
+0.999594	+0.998377	+3.991829	-28.464665
+0.999595	+0.998381	+3.991801	-28.588267
+0.999596	+0.998385	+3.991772	-28.711868
+0.999597	+0.998389	+3.991743	-28.835470
+0.999598	+0.998393	+3.991714	-28.959072
+0.999599	+0.998397	+3.991685	-29.082673
+0.999600	+0.998401	+3.991656	-29.206275
+0.999601	+0.998405	+3.991627	-29.329876
+0.999602	+0.998409	+3.991598	-29.453478
+0.999603	+0.998413	+3.991568	-29.577080
+0.999604	+0.998417	+3.991538	-29.700681
+0.999605	+0.998421	+3.991509	-29.824283
+0.999606	+0.998425	+3.991479	-29.947885
+0.999607	+0.998429	+3.991449	-30.071486
+0.999608	+0.998433	+3.991419	-30.195088
+0.999609	+0.998437	+3.991388	-30.318690
+0.999610	+0.998441	+3.991358	-30.442291
+0.999611	+0.998445	+3.991327	-30.565893
+0.999612	+0.998449	+3.991297	-30.689494
+0.999613	+0.998453	+3.991266	-30.813096
+0.999614	+0.998457	+3.991235	-30.936698
+0.999615	+0.998461	+3.991204	-31.060299
+0.999616	+0.998465	+3.991173	-31.183901
+0.999617	+0.998469	+3.991142	-31.307503
+0.999618	+0.998473	+3.991110	-31.431104
+0.999619	+0.998477	+3.991079	-31.554706
+0.999620	+0.998481	+3.991047	-31.678308
+0.999621	+0.998485	+3.991016	-31.801909
+0.999622	+0.998489	+3.990984	-31.925511
+0.999623	+0.998493	+3.990952	-32.049113
+0.999624	+0.998497	+3.990920	-32.172714
+0.999625	+0.998501	+3.990887	-32.296316
+0.999626	+0.998505	+3.990855	-32.419917
+0.999627	+0.998509	+3.990823	-32.543519
